id,rooms,area,rent,norm_rent,latitude,longitude
5239387,4,109,16300,149.54,55.637664,12.580775
5080310,4,132,24400,184.85,55.648474,12.552865
5194796,1,23,7150,310.87,55.68671,12.503927
4956184,1,50,10000,200.0,55.668393,12.612989
5240231,3,96,14500,151.04,55.638175,12.581597
5167379,5,93,14535,156.29,55.705339,12.501393
5175894,1,31,6250,201.61,55.727285,12.479933
5239382,2,68,12200,179.41,55.637755,12.580868
5262443,1,23,7050,306.52,55.68671,12.503927
5265209,3,155,23500,151.61,55.675314,12.568886
5239373,4,85,15700,184.71,55.637841,12.58114
5239340,3,96,14200,147.92,55.638175,12.581597
5239374,3,65,13200,203.08,55.637841,12.58114
5194168,1,60,11700,195.0,55.668745,12.613605
5239368,3,65,13200,203.08,55.637921,12.581371
5239334,2,66,12400,187.88,55.638237,12.581356
5239372,2,52,11900,228.85,55.637921,12.581371
5239375,2,52,12200,234.62,55.637841,12.58114
5239405,3,70,14100,201.43,55.637997,12.580752
5239369,3,69,13200,191.3,55.637921,12.581371
5239379,3,78,13700,175.64,55.637749,12.581051
5239355,3,69,13400,194.2,55.637841,12.58114
5239364,2,52,11900,228.85,55.637841,12.58114
5239361,3,78,14000,179.49,55.637749,12.581051
5205910,4,118,18700,158.47,55.649294,12.553301
5208359,1,30,8700,290.0,55.663553,12.591
5252879,3,80,12100,151.25,55.711095,12.47929
5252182,2,56,11900,212.5,55.636125,12.581213
5202618,3,108,14900,137.96,55.632422,12.576245
5217947,4,127,19400,152.76,55.653492,12.567663
5240224,4,140,18100,129.29,55.638175,12.581597
5242935,3,89,13350,150.0,55.676419,12.436414
5240229,4,113,17400,153.98,55.638001,12.581605
5239358,3,69,13600,197.1,55.637841,12.58114
5003286,1,43,9192,213.77,55.679425,12.551437
5246719,3,99,13600,137.37,55.682748,12.455784
5087553,2,62,10950,176.61,55.676449,12.436417
3379418,3,142,17875,125.88,55.688955,12.449246
5079401,3,95,17400,183.16,55.704161,12.59677
5258687,1,32,7500,234.38,55.665096,12.456153
5127689,3,93,12900,138.71,55.626185,12.576225
5113960,3,76,11800,155.26,55.682203,12.454611
5023174,4,103,13737,133.37,55.676421,12.436609
5239349,3,69,13300,192.75,55.637841,12.58114
5243718,2,84,12400,147.62,55.683006,12.456226
5246699,3,97,13700,141.24,55.683006,12.456226
5261849,2,95,16000,168.42,55.721972,12.579869
5112326,1,39,8510,218.21,55.679425,12.551437
5239920,2,57,11800,207.02,55.638315,12.581096
5246729,4,112,14900,133.04,55.682748,12.455784
5180436,2,158,25000,158.23,55.679785,12.603425
5273092,3,79,11900,150.63,55.711542,12.480989
5176242,1,38,9300,244.74,55.660626,12.613696
5189612,3,70,13250,189.29,55.619128,12.568626
5239481,3,93,15438,166.0,55.646465,12.551933
5086662,2,107,17500,163.55,55.671337,12.564363
5251771,3,108,17500,162.04,55.632257,12.577481
5117192,3,167,32000,191.62,55.686293,12.591646
5240219,4,107,15900,148.6,55.638175,12.581597
5045578,3,77,14150,183.77,55.621329,12.568791
5239339,2,57,11800,207.02,55.638307,12.581241
5248584,1,37,6900,186.49,55.703754,12.537448
5239359,3,69,13300,192.75,55.637921,12.581371
5239916,4,140,18600,132.86,55.638175,12.581597
5233492,4,113,16900,149.56,55.653134,12.548116
5143965,3,175,21000,120.0,55.702201,12.585425
5022408,2,110,19000,172.73,55.73363,12.574908
5239929,4,118,16500,139.83,55.638175,12.581597
5240223,3,100,15200,152.0,55.638175,12.581597
5113442,2,62,10050,162.1,55.676449,12.436417
5211179,2,59,12200,206.78,55.640331,12.582975
5247639,4,114,15600,136.84,55.652309,12.556465
5183555,3,108,17565,162.64,55.677779,12.57341
5179268,2,105,17087,162.73,55.712537,12.564038
5243752,3,84,13600,161.9,55.616671,12.565964
5080335,3,96,17700,184.38,55.704347,12.593984
5244176,3,80,14500,181.25,55.663031,12.626929
5195417,3,69,13650,197.83,55.664898,12.611405
5239351,3,69,13200,191.3,55.637841,12.58114
5208331,1,47,10000,212.77,55.61687,12.566039
5183553,4,177,26560,150.06,55.677779,12.57341
5239418,3,70,13600,194.29,55.638214,12.58092
5195414,4,114,15800,138.6,55.652309,12.556465
5239483,3,92,15640,170.0,55.646465,12.551933
5244126,2,98,16000,163.27,55.650254,12.554918
5158556,2,114,15470,135.7,55.634562,12.582097
5246722,3,101,13650,135.15,55.682748,12.455784
5262424,4,102,14450,141.67,55.727318,12.474743
5092241,4,93,14150,152.15,55.711801,12.480088
5080388,3,103,22500,218.45,55.675466,12.593536
5179150,1,38,9300,244.74,55.660626,12.613696
5153010,2,91,17500,192.31,55.671843,12.572796
4953604,2,62,11100,179.03,55.676449,12.436417
5206500,3,92,15640,170.0,55.646565,12.552006
5246704,2,76,12350,162.5,55.682748,12.455784
5083072,4,134,20150,150.37,55.653492,12.567663
4816585,3,83,12600,151.81,55.67685,12.43622
5260083,2,98,15400,157.14,55.658929,12.512664
5205557,4,118,18700,158.47,55.649294,12.553301
4821327,3,179,23895,133.49,55.683237,12.573066
5239413,3,74,14300,193.24,55.638117,12.580798
5174258,3,73,12400,169.86,55.727596,12.479145
5239371,2,52,11800,226.92,55.637841,12.58114
5247640,3,92,13300,144.57,55.651584,12.555794
5243029,4,101,15100,149.5,55.677077,12.434502
5239423,3,70,14400,205.71,55.638214,12.58092
5175037,4,115,15195,132.13,55.697956,12.505872
5158557,4,165,35000,212.12,55.679238,12.589206
4991229,4,250,35800,143.2,55.709615,12.57847
5239386,2,68,12500,183.82,55.637755,12.580868
5009489,2,149,28000,187.92,55.657744,12.567416
5150827,4,118,17900,151.69,55.644235,12.549001
4956216,3,108,13400,124.07,55.738722,12.488817
4856757,3,110,14899,135.45,55.738156,12.506994
5252854,3,102,17425,170.83,55.64788,12.552908
5126129,1,30,8409,280.3,55.645948,12.63612
5175448,3,98,14100,143.88,55.654178,12.549055
4956099,2,64,10550,164.84,55.617418,12.566349
5194155,3,99,16500,166.67,55.656178,12.552475
5246786,2,77,12100,157.14,55.61921,12.57246
5239486,3,105,14300,136.19,55.677077,12.434502
5183554,3,121,20200,166.94,55.67783,12.573206
5272893,4,88,14950,169.89,55.645205,12.550519
5106550,4,95,15700,165.26,55.648996,12.552234
5183551,3,121,20300,167.77,55.67783,12.573206
5272804,1,44,9000,204.55,55.667881,12.516962
4953606,3,80,12350,154.38,55.676449,12.436417
5247706,3,85,13300,156.47,55.676449,12.436417
5272681,3,81,13600,167.9,55.609727,12.583102
4932992,2,72,12475,173.26,55.620139,12.571179
5272627,2,66,12200,184.85,55.637664,12.580775
5088658,1,32,7471,233.47,55.705502,12.527119
5272657,3,95,14600,153.68,55.70743,12.553607
5239416,2,64,12200,190.62,55.638117,12.580798
4856541,4,100,14272,142.72,55.626185,12.576225
5060531,2,81,18500,228.4,55.667456,12.531951
5046452,3,69,13200,191.3,55.650043,12.53649
5272652,3,97,14200,146.39,55.619392,12.568249
5179136,4,136,18900,138.97,55.653989,12.504537
5216779,4,112,16195,144.6,55.63393,12.597071
5272695,2,69,13200,191.3,55.637921,12.581371
5272678,2,83,13500,162.65,55.659682,12.513208
5054952,1,47,8916,189.7,55.701219,12.535712
5239357,2,52,12200,234.62,55.637921,12.581371
5272692,3,75,13400,178.67,55.635913,12.579078
5272660,4,94,13900,147.87,55.711801,12.480088
5272721,2,54,12400,229.63,55.636724,12.580009
5243763,5,106,16300,153.77,55.619454,12.57111
5148240,2,66,11500,174.24,55.688955,12.449246
5243764,4,104,17500,168.27,55.645488,12.545785
5272658,4,103,14000,135.92,55.71062,12.483975
5263111,2,69,12000,173.91,55.656354,12.502907
5272653,4,91,14300,157.14,55.639433,12.581914
5116574,2,156,38500,246.79,55.671275,12.588102
5252404,4,103,15400,149.51,55.61897,12.567802
5046515,3,114,14800,129.82,55.7177,12.487823
5248150,2,78,12300,157.69,55.617801,12.566495
5262487,1,35,8200,234.29,55.652155,12.549234
5269023,1,28,8500,303.57,55.663553,12.591
5246200,2,58,11900,205.17,55.639915,12.582965
5239415,2,64,11800,184.38,55.638117,12.580798
5263650,3,71,13500,190.14,55.650043,12.53649
5211399,3,104,14900,143.27,55.625388,12.57149
5046499,4,104,16000,153.85,55.648323,12.538355
5185777,4,114,16995,149.08,55.633488,12.597323
5162488,3,113,14300,126.55,55.640331,12.582975
5190915,3,96,15084,157.12,55.649051,12.535273
5249493,2,64,11950,186.72,55.636178,12.580926
5246728,3,87,13200,151.72,55.682748,12.455784
5207852,3,72,11950,165.97,55.711095,12.47929
5246730,3,86,13200,153.49,55.682748,12.455784
5117279,2,71,11595,163.31,55.697808,12.505049
5246727,3,87,13100,150.57,55.682748,12.455784
5059088,4,93,14900,160.22,55.619468,12.572515
5239487,2,79,13825,175.0,55.676739,12.434732
5252852,4,104,17525,168.51,55.648154,12.552848
5239491,2,73,11525,157.88,55.676946,12.434875
5252909,4,125,17300,138.4,55.656497,12.552595
5246718,2,83,12700,153.01,55.682748,12.455784
5246723,4,103,14750,143.2,55.682748,12.455784
5246726,3,87,13200,151.72,55.682748,12.455784
5252440,1,43,10100,234.88,55.616521,12.566203
5238108,3,85,13100,154.12,55.676449,12.436417
5074400,4,100,13763,137.63,55.626185,12.576225
5246698,2,71,11950,168.31,55.682748,12.455784
5216834,4,111,16835,151.67,55.676169,12.436299
4916881,3,91,14500,159.34,55.656178,12.552475
5261734,3,71,11950,168.31,55.71046,12.484442
4643438,3,100,17850,178.5,55.719692,12.577119
5054946,1,52,9436,181.46,55.701219,12.535712
4837642,3,192,65000,338.54,55.657782,12.56212
4956079,3,80,13350,166.88,55.617418,12.566349
5249750,4,151,29500,195.36,55.684243,12.567298
5155267,3,66,13300,201.52,55.618372,12.573111
5248010,1,37,6900,186.49,55.703754,12.537448
5117366,4,132,14781,111.98,55.606643,12.592681
5092258,4,88,14150,160.8,55.711542,12.480989
5091482,3,153,19000,124.18,55.611146,12.585691
5190928,4,104,15000,144.23,55.61897,12.567802
5246721,2,83,12500,150.6,55.682748,12.455784
5196237,3,81,13500,166.67,55.677018,12.435548
5195415,4,114,15400,135.09,55.652309,12.556465
5078148,1,35,8250,235.71,55.688441,12.491476
5266754,2,158,28000,177.22,55.684947,12.590202
5126126,1,28,8002,285.79,55.645948,12.63612
5087580,3,104,14350,137.98,55.671176,12.472884
5244078,1,32,7700,240.62,55.665096,12.456153
5064391,2,56,11100,198.21,55.636709,12.582897
5216548,2,55,10500,190.91,55.705114,12.435315
5259411,3,97,15611,160.94,55.646015,12.552361
4599706,3,153,30000,196.08,55.684508,12.589259
5221419,4,103,14950,145.15,55.619409,12.567984
4857024,2,80,14035,175.44,55.660679,12.629926
5034619,4,131,16000,122.14,55.635112,12.582962
5074395,3,126,16000,126.98,55.663491,12.601004
5058138,4,106,14100,133.02,55.682334,12.455547
5251668,1,108,16400,151.85,55.658423,12.51391
5272076,4,93,12900,138.71,55.711542,12.480989
5271977,2,66,12200,184.85,55.619439,12.569174
5272049,4,90,14200,157.78,55.639674,12.582732
5238110,2,85,13300,156.47,55.676449,12.436417
5211177,4,116,16000,137.93,55.640331,12.582975
5162490,4,101,15350,151.98,55.618467,12.56674
5272031,3,94,15500,164.89,55.664612,12.622703
5272050,4,107,13900,129.91,55.711542,12.480989
5208358,3,86,15900,184.88,55.663553,12.591
5271998,3,77,12000,155.84,55.71046,12.484442
5272075,4,93,13750,147.85,55.711542,12.480989
5272066,2,79,13000,164.56,55.638175,12.581597
5272105,2,60,12200,203.33,55.634942,12.579119
5239412,3,74,14200,191.89,55.638117,12.580798
5272266,1,85,13900,163.53,55.659334,12.513719
5148688,1,105,13500,128.57,55.666606,12.617354
5111241,2,43,11100,258.14,55.705286,12.543816
5272057,4,92,13850,150.54,55.711801,12.480088
5252927,4,138,21350,154.71,55.61897,12.567802
5263091,1,68,11024,162.12,55.646606,12.636577
4764511,5,169,17200,101.78,55.636801,12.618641
5164147,4,113,15800,139.82,55.654178,12.549055
5121301,3,65,14032,215.88,55.663095,12.593584
4871079,4,120,15898,132.48,55.676419,12.436414
5111169,3,88,14300,162.5,55.652591,12.520118
5271989,3,72,12000,166.67,55.71046,12.484442
5083112,2,63,13132,208.44,55.649051,12.535273
5267192,2,43,9900,230.23,55.665096,12.456153
5194095,2,48,11100,231.25,55.705378,12.543452
5248582,1,44,7300,165.91,55.703754,12.537448
5246671,2,56,13000,232.14,55.653284,12.519206
5170590,5,139,18995,136.65,55.676193,12.471977
5128798,4,97,14150,145.88,55.711801,12.480088
5252850,4,104,16875,162.26,55.648154,12.552848
5246706,3,90,13550,150.56,55.682748,12.455784
5158080,3,98,18100,184.69,55.703763,12.595577
5086165,3,183,29500,161.2,55.70772,12.577034
5211394,4,103,14450,140.29,55.671176,12.472884
4939496,2,73,12630,173.01,55.61781,12.572924
3647161,4,97,14600,150.52,55.688955,12.449246
4856926,3,90,13778,153.09,55.726121,12.478513
5248595,1,37,6900,186.49,55.703754,12.537448
5107666,4,90,15900,176.67,55.644186,12.551306
5037873,1,48,10700,222.92,55.668717,12.61303
5252853,4,103,17850,173.3,55.648067,12.552553
5247996,1,46,7600,165.22,55.703754,12.537448
5205899,3,86,14000,162.79,55.619978,12.568789
5111386,3,88,14300,162.5,55.652591,12.520118
5248013,1,38,7100,186.84,55.703754,12.537448
5266790,4,105,13287,126.54,55.676177,12.436038
5184625,3,108,16300,150.93,55.659761,12.515062
5092263,4,88,13850,157.39,55.711542,12.480989
5126178,1,32,6350,198.44,55.72722,12.47929
5248020,1,37,7100,191.89,55.703754,12.537448
5208356,1,28,12500,446.43,55.663553,12.591
5145322,2,141,30000,212.77,55.677205,12.596539
5111380,5,133,18700,140.6,55.618004,12.566581
5121806,3,104,16450,158.17,55.663616,12.624077
4984334,2,63,11560,183.49,55.68408,12.465177
5246404,4,106,14600,137.74,55.631852,12.574902
5179159,3,91,15825,173.9,55.647958,12.553217
5194812,4,100,17200,172.0,55.637796,12.581832
5116713,4,106,14100,133.02,55.682195,12.455194
5212706,3,107,16300,152.34,55.643764,12.55075
5112311,3,105,14200,135.24,55.656227,12.550561
5079404,3,102,18200,178.43,55.703844,12.594553
5091566,2,71,12700,178.87,55.61974,12.57187
4856619,2,83,12426,149.71,55.726121,12.478513
5126127,1,28,7927,283.11,55.645948,12.63612
5083115,2,81,14377,177.49,55.658919,12.560176
4979400,3,76,13600,178.95,55.638315,12.581096
4562397,3,140,34000,242.86,55.657603,12.568007
5253294,3,93,16220,174.41,55.646465,12.551933
4991843,1,48,10381,216.27,55.679425,12.551437
5160105,3,92,13500,146.74,55.677018,12.435548
5248018,1,37,7100,191.89,55.703754,12.537448
5104619,2,63,11050,175.4,55.671176,12.472884
5248004,1,37,6900,186.49,55.703754,12.537448
5262434,1,37,8304,224.43,55.68841,12.528072
5059558,2,59,11300,191.53,55.636709,12.582897
5179383,5,134,18000,134.33,55.619128,12.568626
5247362,1,37,7100,191.89,55.703754,12.537448
5248009,1,46,7600,165.22,55.703754,12.537448
5247643,3,92,13100,142.39,55.652309,12.556465
5061338,4,111,16175,145.72,55.633488,12.597323
5106532,4,96,13650,142.19,55.638359,12.58366
5262427,1,45,8800,195.56,55.649554,12.551497
5258840,3,105,14300,136.19,55.677018,12.435548
5239489,3,93,13500,145.16,55.676946,12.434875
5008834,4,101,13850,137.13,55.618121,12.567602
5258839,2,79,13825,175.0,55.677018,12.435548
5272847,1,33,7400,224.24,55.65573,12.511585
5126151,2,44,9600,218.18,55.665096,12.456153
5054947,1,43,8385,195.0,55.701219,12.535712
5262446,1,41,6200,151.22,55.707601,12.531026
5262445,1,41,6200,151.22,55.707601,12.531026
5056187,2,107,20800,194.39,55.672092,12.573063
5136230,2,129,22500,174.42,55.697508,12.59359
5079384,4,128,17900,139.84,55.64488,12.550609
5111784,3,136,19995,147.02,55.690277,12.46194
5092233,5,110,15900,144.55,55.711801,12.480088
5112360,4,106,14922,140.77,55.725926,12.479092
5148197,1,28,8139,290.68,55.645948,12.63612
5248761,2,63,12800,203.17,55.62027,12.573462
5244097,4,95,13750,144.74,55.638359,12.58366
5192970,4,104,16300,156.73,55.61897,12.567802
5247641,3,90,13200,146.67,55.65191,12.556472
5092244,4,92,14100,153.26,55.711801,12.480088
5103325,4,93,13750,147.85,55.675954,12.434568
5088656,1,32,7334,229.19,55.705502,12.527119
5247642,3,90,13200,146.67,55.652117,12.55593
4953594,2,62,11000,177.42,55.676449,12.436417
5192976,3,97,14200,146.39,55.619409,12.567984
2116616,3,119,14950,125.63,55.620511,12.573563
5189674,4,116,19779,170.51,55.649051,12.535273
5268509,2,111,19700,177.48,55.671843,12.572796
5108464,2,83,12000,144.58,55.67685,12.43622
5117304,5,122,25000,204.92,55.741758,12.578883
4953540,4,103,14250,138.35,55.671176,12.472884
5023162,4,108,14511,134.36,55.676413,12.437081
4956115,2,63,10750,170.63,55.617418,12.566349
5079416,2,68,11400,167.65,55.682562,12.456123
5015734,1,46,10000,217.39,55.616959,12.566361
4956112,3,80,13050,163.12,55.617418,12.566349
5056188,4,134,20100,150.0,55.653492,12.567663
4961465,1,49,10000,204.08,55.668745,12.613605
4956076,2,64,10750,167.97,55.617418,12.566349
5062067,4,102,16800,164.71,55.649175,12.553826
5158558,4,95,16500,173.68,55.650785,12.554887
5143985,3,92,14000,152.17,55.655089,12.547842
5070395,4,118,17200,145.76,55.644123,12.549448
5130197,3,113,14750,130.53,55.640331,12.582975
5192978,5,111,16200,145.95,55.61897,12.567802
5263134,2,79,12950,163.92,55.638175,12.581597
5206495,3,71,13600,191.55,55.62027,12.573462
5148237,3,89,12100,135.96,55.725246,12.476602
5060287,2,74,11700,158.11,55.688955,12.449246
5207192,4,114,15000,131.58,55.671176,12.472884
5088653,1,32,7334,229.19,55.705502,12.527119
4956110,2,64,10450,163.28,55.617418,12.566349
5246712,4,106,14850,140.09,55.682748,12.455784
5272894,4,92,14100,153.26,55.619978,12.568789
5106533,3,84,12600,150.0,55.688955,12.449246
5247360,3,95,17500,184.21,55.666447,12.593103
5190012,4,104,15000,144.23,55.61897,12.567802
5239488,3,93,13500,145.16,55.677085,12.434243
4856977,4,127,22444,176.72,55.658841,12.559367
5248581,1,46,7600,165.22,55.703754,12.537448
4953615,2,62,11300,182.26,55.676449,12.436417
4956100,2,64,10550,164.84,55.617418,12.566349
5251492,4,138,21350,154.71,55.61897,12.567802
5248005,1,37,6900,186.49,55.703754,12.537448
4976253,2,104,16750,161.06,55.712537,12.564038
5112380,5,123,16705,135.81,55.621711,12.572956
5072136,2,188,28000,148.94,55.675075,12.571788
5179367,4,101,15700,155.45,55.616752,12.568257
4956091,3,80,13250,165.62,55.617418,12.566349
5189677,2,62,12938,208.68,55.649051,12.535273
5206506,3,69,13525,196.01,55.62027,12.573462
5249721,3,108,14900,137.96,55.625353,12.569615
5015673,1,46,10000,217.39,55.616521,12.566203
5248610,1,37,6900,186.49,55.703754,12.537448
5248611,1,37,6900,186.49,55.703754,12.537448
5248613,1,37,6900,186.49,55.703754,12.537448
5248024,1,37,7100,191.89,55.703754,12.537448
5248608,1,38,6900,181.58,55.703754,12.537448
5248603,1,37,6900,186.49,55.703754,12.537448
5248599,1,37,6900,186.49,55.703754,12.537448
5248602,1,37,6900,186.49,55.703754,12.537448
5208156,4,107,18725,175.0,55.648098,12.552759
5248598,1,37,6900,186.49,55.703754,12.537448
5072896,2,74,11000,148.65,55.705114,12.435315
5248609,1,37,6900,186.49,55.703754,12.537448
5248596,1,37,6900,186.49,55.703754,12.537448
4979559,2,64,11800,184.38,55.638117,12.580798
5261861,4,104,15700,150.96,55.61897,12.567802
5078187,2,105,17094,162.8,55.712537,12.564038
4979544,2,63,12000,190.48,55.637997,12.580752
5248016,1,37,6900,186.49,55.703754,12.537448
5248593,1,38,6900,181.58,55.703754,12.537448
4966211,4,114,15975,140.13,55.63393,12.597071
5205804,2,48,11100,231.25,55.705378,12.543452
5054942,1,42,9854,234.62,55.679425,12.551437
5208357,1,39,10000,256.41,55.663553,12.591
4979545,3,70,13600,194.29,55.637997,12.580752
4979598,2,63,12300,195.24,55.634942,12.579119
5092306,3,72,12000,166.67,55.711095,12.47929
4942878,4,91,15085,165.77,55.62184,12.572173
4939497,3,88,14300,162.5,55.654803,12.549074
5268062,1,47,9200,195.74,55.705378,12.543452
5179334,3,86,15080,175.35,55.663095,12.593584
5179140,3,101,15525,153.71,55.647737,12.552219
5086670,4,105,14500,138.1,55.671176,12.472884
5092267,4,92,14250,154.89,55.711801,12.480088
5107671,3,96,15650,163.02,55.644318,12.549037
5092237,4,92,13850,150.54,55.711801,12.480088
5092247,4,93,13700,147.31,55.711542,12.480989
5144887,4,113,14200,125.66,55.711542,12.480989
5113437,4,94,14050,149.47,55.671176,12.472884
5127345,2,55,10500,190.91,55.705114,12.435315
4956104,2,64,11250,175.78,55.617418,12.566349
5092280,4,88,14150,160.8,55.711801,12.480088
5249738,4,151,29500,195.36,55.684243,12.567298
5081777,3,70,13250,189.29,55.619128,12.568626
5080327,4,94,16450,175.0,55.645488,12.545785
5206499,3,98,15650,159.69,55.646565,12.552006
5175902,4,105,14850,141.43,55.618673,12.567705
5008805,3,142,39000,274.65,55.657308,12.568152
5077774,3,102,18950,185.78,55.703731,12.596756
5158559,3,82,14500,176.83,55.651125,12.555139
5008250,4,113,20961,185.5,55.659018,12.560558
5117372,5,146,15672,107.34,55.606455,12.594415
5117306,2,132,17000,128.79,55.65419,12.611142
5081636,4,122,17750,145.49,55.654204,12.549464
4979385,2,71,12700,178.87,55.638307,12.581241
4979396,2,66,12300,186.36,55.638237,12.581356
5081489,4,128,18350,143.36,55.652689,12.612637
5088651,1,32,7334,229.19,55.705502,12.527119
5244079,3,78,14400,184.62,55.665522,12.456031
5247999,1,37,6900,186.49,55.703754,12.537448
4898892,2,58,11850,204.31,55.640331,12.582975
4953549,4,94,14050,149.47,55.671176,12.472884
5092229,4,92,13850,150.54,55.711801,12.480088
4953554,4,94,13850,147.34,55.671176,12.472884
5087554,4,98,14300,145.92,55.688955,12.449246
4648142,4,148,28352,191.57,55.695726,12.54511
4961499,4,104,18100,174.04,55.649175,12.554973
5111825,3,85,13300,156.47,55.676449,12.436417
5268155,3,89,14950,167.98,55.659338,12.510673
4976355,3,101,17700,175.25,55.654306,12.553702
5269991,1,42,8900,211.9,55.651307,12.511187
5192972,5,124,17100,137.9,55.619128,12.568626
5061398,3,80,12100,151.25,55.683682,12.458612
5029967,2,67,11150,166.42,55.671176,12.472884
5263198,3,92,15700,170.65,55.646315,12.552322
5263109,3,87,14000,160.92,55.656005,12.503815
5158630,2,114,15470,135.7,55.634562,12.582097
5263112,2,69,11895,172.39,55.697421,12.505143
5088660,3,102,14000,137.25,55.671176,12.472884
5253200,3,105,16200,154.29,55.652689,12.612637
5092236,4,93,13750,147.85,55.711542,12.480989
4581593,4,180,27000,150.0,55.673109,12.589947
5092269,4,111,14500,130.63,55.71124,12.480251
4813637,1,60,14500,241.67,55.668745,12.613605
5107650,2,66,12300,186.36,55.637664,12.580775
5248601,1,37,6900,186.49,55.703754,12.537448
5110005,2,61,11721,192.15,55.62184,12.572173
5009491,4,151,26600,176.16,55.658128,12.567894
4956063,2,64,11650,182.03,55.617418,12.566349
4953609,2,62,11200,180.65,55.676449,12.436417
4581595,3,156,27300,175.0,55.672741,12.590873
4968563,2,53,12200,230.19,55.640331,12.582975
5081673,3,104,14250,137.02,55.671176,12.472884
4989269,5,121,17990,148.68,55.640001,12.578481
5051038,3,99,13900,140.4,55.677028,12.436588
5111821,4,103,14250,138.35,55.671176,12.472884
5113971,4,119,15800,132.77,55.636709,12.582897
5088654,1,32,7334,229.19,55.705502,12.527119
5112359,4,106,14462,136.43,55.725636,12.478914
5248591,1,37,6900,186.49,55.703754,12.537448
5246693,2,71,12450,175.35,55.682748,12.455784
5246696,2,71,12250,172.54,55.682748,12.455784
5274113,2,64,13200,206.25,55.637843,12.580475
5246701,3,97,13900,143.3,55.683006,12.456226
5246697,2,76,12250,161.18,55.682748,12.455784
5274116,3,70,13250,189.29,55.619137,12.568627
5105805,3,96,14977,156.01,55.621584,12.57341
5246705,3,115,15950,138.7,55.682748,12.455784
5274112,4,96,13900,144.79,55.711801,12.480088
5246708,3,90,13350,148.33,55.682748,12.455784
5246702,3,97,13800,142.27,55.683006,12.456226
5246709,3,93,13300,143.01,55.682748,12.455784
5246707,3,90,13450,149.44,55.682748,12.455784
5272863,2,90,16700,185.56,55.659544,12.570384
5275968,3,146,26000,178.08,55.737286,12.538268
5275729,1,27,7900,292.59,55.681189,12.518624
5275717,1,25,7550,302.0,55.681189,12.518624
5275727,1,27,7900,292.59,55.681189,12.518624
5275714,1,29,7400,255.17,55.65573,12.511585
5275715,1,35,7500,214.29,55.651556,12.511923
5274145,2,66,12400,187.88,55.619018,12.570785
5275718,1,25,7550,302.0,55.681189,12.518624
5275724,1,35,8250,235.71,55.651556,12.511923
5275728,1,26,8000,307.69,55.681189,12.518624
5275719,1,48,10650,221.88,55.712077,12.575295
5275970,2,65,11900,183.08,55.61729,12.570032
5275699,3,105,17631,167.91,55.680505,12.578989
5275709,4,95,16300,171.58,55.664593,12.622675
5275433,3,71,15000,211.27,55.694877,12.570948
5275431,3,85,14600,171.76,55.66256,12.627215
5275951,4,115,19000,165.22,55.669016,12.512669
5274223,1,40,8350,208.75,55.651556,12.511923
5274241,1,35,7950,227.14,55.651307,12.511187
5274225,1,26,8650,332.69,55.681189,12.518624
5273969,2,29,10600,365.52,55.681189,12.518624
5275736,1,24,7650,318.75,55.681189,12.518624
5275732,1,35,7900,225.71,55.651556,12.511923
5275731,1,35,7900,225.71,55.651556,12.511923
5274236,1,24,8300,345.83,55.681189,12.518624
5273988,2,43,10200,237.21,55.651307,12.511187
5273942,1,33,11100,336.36,55.681189,12.518624
5273985,2,32,10400,325.0,55.681189,12.518624
5273970,2,29,10700,368.97,55.681189,12.518624
5273966,2,31,10900,351.61,55.681189,12.518624
5274221,1,26,8650,332.69,55.681189,12.518624
5274220,1,36,8500,236.11,55.651556,12.511923
5273971,2,29,10600,365.52,55.681189,12.518624
5275733,1,25,7600,304.0,55.681189,12.518624
5273944,3,79,11250,142.41,55.711542,12.480989
5274028,4,100,15500,155.0,55.619018,12.570785
5273989,1,52,10200,196.15,55.659106,12.510073
5274270,1,35,7800,222.86,55.651556,12.511923
5273998,2,43,10250,238.37,55.651307,12.511187
5275277,1,39,8750,224.36,55.712077,12.575295
5275280,1,35,8500,242.86,55.712077,12.575295
5274248,1,35,7950,227.14,55.651307,12.511187
5274282,1,35,7800,222.86,55.651556,12.511923
5275278,1,36,9300,258.33,55.712077,12.575295
5274277,1,25,7750,310.0,55.681189,12.518624
5274280,1,25,7800,312.0,55.681189,12.518624
5274254,1,26,7900,303.85,55.681189,12.518624
5275282,1,37,8700,235.14,55.712077,12.575295
5275272,3,70,13000,185.71,55.619409,12.567984
5274022,3,94,15500,164.89,55.639508,12.58296
5274023,5,117,15600,133.33,55.61897,12.567802
5274021,3,78,15500,198.72,55.666674,12.625403
5274025,5,111,15500,139.64,55.61897,12.567802
5274053,4,104,15400,148.08,55.61897,12.567802
5274293,1,35,7500,214.29,55.651307,12.511187
5275341,1,33,6200,187.88,55.720895,12.556455
5274060,3,84,14800,176.19,55.636125,12.581213
5275332,4,114,14950,131.14,55.631852,12.574902
5274056,3,85,15400,181.18,55.666197,12.621256
5274034,3,83,15300,184.34,55.666197,12.621256
5274036,3,89,15300,171.91,55.666197,12.621256
5274044,3,94,15000,159.57,55.666493,12.624566
5274043,4,103,15200,147.57,55.619392,12.568249
5274059,4,111,15500,139.64,55.639433,12.581914
5274066,3,95,14800,155.79,55.70743,12.553607
5274042,3,85,15100,177.65,55.666197,12.621256
5271474,3,103,15879,154.17,55.67799,12.496304
5274039,4,90,15200,168.89,55.635169,12.579627
