,rooms,area,rent,street,zip_code,latitude,longitude,rent_norm
329,4,103,15500,Kenny Drews Vej,2450,55.6448471,12.5517397,150.48543689320388
330,3,107,17495,Nygade,1164,55.6781275,12.5734453,163.50467289719626
331,4,94,13700,Hannemanns Allé,2300,55.626185,12.5762249,145.74468085106383
332,1,35,7904,Svend Trøsts Vej,1912,55.67942499999998,12.5514368,225.82857142857142
333,3,73,12200,Rødovre Port,2610,55.66549209999999,12.4585376,167.12328767123287
334,4,96,16500,Else Alfelts Vej,2300,55.6194089,12.5679844,171.875
335,5,152,27500,Oscar Ellingers Vej,2000,55.6881132,12.5157875,180.92105263157896
336,3,98,13758,Jernæblevej,2500,55.66084129999999,12.5030899,140.3877551020408
337,1,49,8500,Nordens Plads,2000,55.67061899999998,12.501294,173.46938775510205
338,4,177,26560,Nytorv,1450,55.6777785,12.5734097,150.05649717514123
339,1,37,7800,Nordens Plads,2000,55.67107499999998,12.501987,210.8108108108108
340,1,28,7900,Njalsgade,2300,55.6635534,12.5909995,282.14285714285717
341,2,62,10050,Kaffevej,2610,55.6764488,12.4364167,162.09677419354838
342,4,96,13350,Robert Jacobsens Vej,2300,55.6172555,12.5728812,139.0625
343,1,41,7900,Rødovre Port,2610,55.6652533,12.4572514,192.6829268292683
344,5,126,16379,Robert Jacobsens Vej,2300,55.6213523,12.5724367,129.9920634920635
345,4,112,15000,Ørestads Boulevard,2300,55.6383592,12.5836597,133.92857142857142
346,1,29,7400,Poul Bundgaards Vej,2500,55.6591062,12.5100733,255.17241379310346
347,4,97,13300,Gyngemose Parkvej,2860,55.7273179,12.474743,137.11340206185568
348,2,43,10200,Poppelstykket,2450,55.6513066,12.5111867,237.2093023255814
349,2,69,17000,Fadet,1799,55.6651981,12.533776,246.3768115942029
350,4,108,16500,Else Afelts Vej,2300,55.6194089,12.5679844,152.77777777777777
351,3,103,20900,Halmtorvet,1700,55.6681457,12.556642,202.9126213592233
352,1,51,8250,Støberigade,2450,55.6495537,12.5514972,161.76470588235293
353,3,103,14717,Sundholmsvej,2300,55.662119,12.5964019,142.88349514563106
354,2,71,11000,Frederikssundsvej,2700,55.71214740000001,12.4720823,154.92957746478874
355,3,96,20000,Fadet,1799,55.6654905,12.5312492,208.33333333333334
356,1,5,5000,Sjælør Boulevard,2500,55.6542461,12.5249733,1000.0
357,3,92,15640,Ben Websters Vej,2450,55.6465652,12.5520061,170.0
358,5,109,16200,Clara Pontoppidans Vej,2500,55.6580394,12.5123552,148.62385321100916
359,5,114,16650,Gyldenrisvej,2300,55.6414026,12.609965,146.05263157894737
360,3,106,16900,Oscar Pettifords Vej,2450,55.64702399999998,12.555362,159.43396226415095
361,1,47,9200,Tagensvej,2200,55.7053782,12.5434519,195.74468085106383
362,1,88,18000,Dronningens Tværgade,1302,55.6841189,12.5853513,204.54545454545453
363,4,113,19779,Theodore Roosevelts Vej,2450,55.6588408,12.5593666,175.0353982300885
364,1,45,11000,.sal,1850,55.675918,12.5431115,244.44444444444446
365,3,88,13900,Tagensvej,2200,55.7052857,12.543816,157.95454545454547
366,1,5,5000,Sjælør Boulevard,2500,55.6542461,12.5249733,1000.0
367,2,43,9600,Poppelstykket,2450,55.6515557,12.5119233,223.25581395348837
368,3,95,14900,Michael Strunges Vej,2300,55.6376636,12.5807748,156.8421052631579
369,3,94,17800,Applebys Plads,1411,55.670568,12.585183,189.36170212765958
370,4,114,16249,Elstarvej,2500,55.6569091,12.5014271,142.53508771929825
371,3,107,18500,Billedvej,2150,55.7070983,12.594016,172.89719626168224
372,1,44,9000,Søndre Fasanvej,2500,55.6678805,12.5169621,204.54545454545453
373,4,173,28800,Bag Elefanterne,1799,55.6675632,12.5317266,166.47398843930637
374,1,37,7800,Domus Vista,2000,55.6710648,12.5013937,210.8108108108108
375,1,49,8500,Domus Vista,2000,55.6710648,12.5013937,173.46938775510205
376,1,102,17500,Amerika Plads,2100,55.7002933,12.5951914,171.5686274509804
377,4,134,17250,Auroravej,2610,55.6761934,12.4719775,128.73134328358208
378,1,32,6250,Gyngemose Parkvej,2860,55.7272197,12.4792895,195.3125
379,2,62,15250,Pasteursvej,1799,55.6655781,12.5338493,245.96774193548387
380,2,158,25000,Galionsvej,1437,55.6797854,12.6034251,158.22784810126583
381,4,120,16575,Glamsbjergvej,2770,55.6339304,12.5970708,138.125
382,3,83,12600,Irmavej,2610,55.67698309999999,12.4362041,151.80722891566265
383,4,134,17250,Auroravej,2610,55.6761934,12.4719775,128.73134328358208
384,5,152,22000,Dronningens Tværgade,1302,55.6841189,12.5853513,144.73684210526315
385,1,39,8510,Svend Trøsts Vej,1912,55.67942499999998,12.5514368,218.2051282051282
386,3,82,13900,Else Alfelts Vej,2300,55.6168704,12.5660394,169.5121951219512
387,4,130,16500,Ved Sportspladsen,2610,55.7071051,12.4452805,126.92307692307692
388,5,130,23300,Anker Heegaards Gade,1571,55.6715493,12.5733981,179.23076923076923
389,1,35,8200,Teglholmsgade,2450,55.6521553,12.5492342,234.28571428571428
390,2,48,11400,Tagensvej,2200,55.7052857,12.543816,237.5
391,3,107,24500,Store Kongensgade,1264,55.6861975,12.5893134,228.97196261682242
392,4,133,22167,Billedvej,2150,55.7070983,12.594016,166.66917293233084
393,1,37,8195,Nordre Fasanvej,2000,55.6953574,12.5347536,221.48648648648648
394,1,35,6650,Rabarbervej,2400,55.69525160000001,12.5235729,190.0
395,3,102,18380,Nørrebrogade,2200,55.6886018,12.5594177,180.19607843137254
396,1,55,8800,Støberigade,2450,55.6495537,12.5514972,160.0
397,2,53,10350,Gadelandet,2700,55.7110946,12.4792902,195.28301886792454
398,4,103,14000,Gadelandet,2700,55.7112397,12.4802508,135.92233009708738
399,3,77,18500,Sofiegade,1418,55.6713957,12.5898148,240.25974025974025
400,3,119,21000,Dampfærgevej,2100,55.6977766,12.5949786,176.47058823529412
401,3,84,13900,Håbets Allé,2700,55.7037954,12.5035542,165.47619047619048
402,1,47,8018,Rabarbervej,2400,55.69546219999999,12.5245579,170.59574468085106
403,4,118,17900,Ved Stigbordene,2450,55.64423499999998,12.5490012,151.6949152542373
404,4,93,15529,Margretheholmsvej,1432,55.68535010000001,12.6154643,166.9784946236559
405,2,43,9800,Rødovre Port,2610,55.66509569999998,12.4561535,227.90697674418604
406,4,117,19566,Jane Addams Vej,2450,55.6582265,12.5605041,167.23076923076923
407,2,52,11400,Michael Strunges Vej,2300,55.6378413,12.5811397,219.23076923076923
408,2,60,11800,Emma Gads Vej,2300,55.6349421,12.579119,196.66666666666666
409,2,62,11000,Kaffevej,2610,55.6764488,12.4364167,177.41935483870967
410,4,93,13700,Gadelandet,2700,55.7115422,12.4809887,147.31182795698925
411,4,110,16000,Ved Stigbordene,2450,55.6444675,12.5482247,145.45454545454547
412,1,43,10000,Else Alfelts Vej,2300,55.6165207,12.5662034,232.5581395348837
413,4,117,16946,Poppelstykket,2450,55.652386,12.5119906,144.83760683760684
414,4,108,14200,Else Alfelts Vej,2300,55.6186733,12.5677053,131.4814814814815
415,2,79,14015,C V E Knuths Vej,2900,55.73273889999999,12.5617231,177.40506329113924
416,2,142,24000,Petersborgvej,2100,55.7009546,12.5818511,169.01408450704224
417,4,114,16995,Glamsbjergvej,2770,55.6334885,12.5973234,149.07894736842104
418,3,108,18750,Rådhuspladsen,1550,55.676448,12.5696853,173.61111111111111
419,6,276,40000,Bredgade,1260,55.6864627,12.5918263,144.92753623188406
420,3,110,17500,Borrebyvej,2700,55.6978981,12.4938518,159.0909090909091
421,5,185,31000,Store Kongensgade,1264,55.68718269999999,12.590373,167.56756756756758
422,3,69,12900,Amager Landevej,2770,55.6375594,12.6189119,186.95652173913044
423,2,70,12750,Else Alfelts Vej,2300,55.6184668,12.5667396,182.14285714285714
424,6,130,18800,Vigerslev Alle,2500,55.6576533,12.488401,144.6153846153846
425,1,35,8000,Katrinedalsvej,2720,55.6884355,12.4915581,228.57142857142858
426,5,192,29598,Margrethevej,2900,55.734451,12.573912,154.15625
427,2,194,32000,Tuborg Bakkedrag,2900,55.7269719,12.5776945,164.94845360824743
428,2,105,17087,Venøgade,2100,55.7125374,12.564038,162.73333333333332
430,4,223,30000,Lille Strandstræde,1254,55.6805911,12.5896164,134.52914798206277
431,2,73,11775,Asger Jorns Allé,2300,55.6198497,12.5742963,161.3013698630137
432,1,32,6350,Gyngemose Parkvej,2860,55.7272197,12.4792895,198.4375
433,4,103,14000,Gadelandet,2700,55.7112397,12.4802508,135.92233009708738
434,1,48,9700,Siljangade,2300,55.668717,12.61303,202.08333333333334
435,3,143,19900,Islands Brygge,2300,55.6630647,12.5715268,139.16083916083917
436,2,76,11650,Gladsaxevej,2860,55.73960899999999,12.48682,153.28947368421052
437,4,104,14200,Børge Olsens Plads,2610,55.67117589999999,12.4728844,136.53846153846155
438,4,113,16900,Vestre Teglgade,2450,55.6531338,12.5481159,149.55752212389382
439,4,129,16100,Irmavej,2610,55.6770177,12.4355482,124.8062015503876
440,2,71,13500,Else Alfelts Vej,2300,55.6168704,12.5660394,190.14084507042253
441,4,162,32000,Bredgade,1260,55.68629259999999,12.5916465,197.53086419753086
442,5,120,18910,Poul Reumert Vej,2500,55.657128,12.5099171,157.58333333333334
443,2,110,19000,Nyhavn,1051,55.6797463,12.5897147,172.72727272727272
444,4,103,14800,Else Afelts Vej,2300,55.6194089,12.5679844,143.6893203883495
445,3,71,12600,Gyngemose Parkvej,2860,55.7275956,12.479145,177.46478873239437
446,4,101,14400,C.F. Møllers Allé,2300,55.6354348,12.5771515,142.5742574257426
447,1,38,9300,Øresundsvej,2300,55.6606262,12.6136963,244.73684210526315
448,3,86,14708,Njalsgade,2300,55.6630951,12.5935843,171.02325581395348
449,2,111,16409,Dirch Passers Allé,2000,55.6848351,12.5011087,147.82882882882882
450,3,124,18900,Amerika Plads,2100,55.6991961,12.5936566,152.41935483870967
451,2,74,12950,Etta Camerons Vej,2450,55.6461064,12.5473264,175.0
452,4,118,15495,Auroravej,2610,55.6761934,12.4719775,131.3135593220339
453,3,69,13100,Fanny Jensens Plads,2450,55.650043,12.53649,189.85507246376812
454,3,125,22000,Vesterbrogade,1660,55.6723452,12.5522773,176.0
455,3,107,20800,Anker Heegaards Gade,1571,55.67184349999999,12.5727964,194.39252336448598
456,4,128,18350,Parmagade,2300,55.652689,12.6126369,143.359375
457,4,106,16300,Alliancevej,2450,55.6488185,12.5519254,153.77358490566039
458,3,91,15825,Alliancevej,2450,55.647958,12.5532168,173.9010989010989
459,1,38,9300,Øresundsvej,2300,55.6606262,12.6136963,244.73684210526315
460,3,88,13600,Cylindervej,2450,55.6523094,12.5564647,154.54545454545453
461,5,93,14535,Brønshøjholms Alle,2700,55.7053392,12.5013934,156.29032258064515
462,2,91,17500,Anker Heegaards Gade,1571,55.67184349999999,12.5727964,192.30769230769232
463,2,68,10600,Gadelandet,2700,55.7115422,12.4809887,155.88235294117646
464,1,90,18500,Flaskehalsen,1799,55.6649338,12.5358033,205.55555555555554
465,2,64,10450,Else Alfelts Vej,2300,55.6174184,12.5663495,163.28125
466,5,123,16705,Robert Jacobsens Vej,2300,55.6217108,12.5729561,135.8130081300813
467,4,93,14150,Gadelandet,2700,55.711801,12.480088,152.1505376344086
468,5,191,25000,Nybrogade,1203,55.67620650000001,12.5758119,130.89005235602093
469,2,64,11250,Else Alfelts Vej,2300,55.6174184,12.5663495,175.78125
470,3,90,13630,Glostervej,2500,55.653873,12.5036409,151.44444444444446
471,4,115,15195,Ringholmvej,2700,55.6979558,12.505872,132.1304347826087
472,3,66,13300,Robert Jacobsens Vej,2300,55.6205107,12.5735633,201.5151515151515
473,2,69,12500,Omøgade,2100,55.7117107,12.5633948,181.15942028985506
474,4,96,13900,Gadelandet,2700,55.711801,12.480088,144.79166666666666
475,2,71,11525,Irmavej,2610,55.6770177,12.4355482,162.32394366197184
476,5,211,29935,Aurehøjvej,2900,55.73531,12.5743569,141.87203791469193
477,1,43,8385,Frederikssundsvej,2400,55.7012191,12.5357119,195.0
478,4,213,34613,Amaliegade,1256,55.68272940000001,12.592367,162.50234741784038
479,4,111,16600,Strandlodsvej,2300,55.66315549999998,12.6238577,149.54954954954954
480,3,113,14300,Ørestad Boulevard,2300,55.6403311,12.5829753,126.54867256637168
481,3,69,14000,Njalsgade,2300,55.6635534,12.5909995,202.8985507246377
482,1,28,8200,Njalsgade,2300,55.6635534,12.5909995,292.85714285714283
483,3,81,13332,Summerredvej,2500,55.66084129999999,12.5030899,164.59259259259258
484,4,99,15786,Summerredvej,2500,55.66084129999999,12.5030899,159.45454545454547
485,4,97,15572,Jernæblevej,2500,55.66084129999999,12.5030899,160.53608247422682
486,2,75,11800,Ørestads Boulevard,2300,55.6199038,12.5750425,157.33333333333334
487,3,101,14517,Robert Jacobsens Vej,2300,55.6214217,12.5734165,143.73267326732673
488,1,31,7400,Gl. Køge Landevej,2500,55.6557304,12.5115847,238.70967741935485
489,2,59,11250,Ørestads Boulevard,2300,55.636709,12.582897,190.67796610169492
490,4,92,15362,Margretheholmsvej,1432,55.685241,12.6153608,166.97826086956522
491,4,106,14861,Robert Jacobsens Vej,2300,55.6178099,12.572924,140.19811320754718
492,3,125,22500,Hellerupvej,2900,55.7328086,12.565759,180.0
493,2,62,10950,Kaffevej,2610,55.6764488,12.4364167,176.61290322580646
494,4,132,24400,Alliancevej,2450,55.6484742,12.5528649,184.84848484848484
495,1,32,6350,Gyngemose Parkvej,2860,55.7272197,12.4792895,198.4375
496,2,76,11700,Aage Knudsens Strøg,2610,55.6889548,12.4492456,153.94736842105263
497,5,114,15900,Asger Jorns Allé,2300,55.6194587,12.5724371,139.47368421052633
498,1,33,7400,Gl. Køge Landevej,2500,55.6557304,12.5115847,224.24242424242425
499,1,36,8200,Lærkevej,2400,55.7017902,12.5305111,227.77777777777777
500,2,108,22900,Tuborg Bakkedrag,2900,55.7269719,12.5776945,212.03703703703704
501,3,66,13300,Robert Jacobsens Vej,2300,55.6183723,12.5731109,201.5151515151515
502,1,39,8510,Svend Trøsts Vej,1912,55.67942499999998,12.5514368,218.2051282051282
503,1,87,12000,Hvidovrevej,2610,55.66550650000001,12.474306,137.93103448275863
504,3,108,17565,Nytorv,1450,55.6777785,12.5734097,162.63888888888889
505,3,121,20200,Nytorv,1450,55.6778296,12.5732055,166.94214876033058
506,1,43,10200,Else Alfelts Vej,2300,55.6165207,12.5662034,237.2093023255814
507,3,178,26000,Kronprinsensgade,1114,55.6806323,12.5792638,146.06741573033707
508,3,108,14300,Martha Christensens Vej,2300,55.63817479999999,12.5815966,132.40740740740742
509,3,145,30000,Sundkaj,2150,55.70938959999999,12.5992513,206.89655172413794
510,3,108,16300,Gammel Køge Landevej,2500,55.6597608,12.515062,150.92592592592592
511,1,35,6700,Preben Kaas' Vænge,2000,55.68412619999999,12.502215,191.42857142857142
512,6,231,31451,Jagtvej,2100,55.7079811,12.5725324,136.15151515151516
513,5,131,19500,Alliancevej,2450,55.64826249999999,12.5526494,148.85496183206106
514,3,102,14000,Børge Olsens Plads,2610,55.67117589999999,12.4728844,137.2549019607843
515,1,50,8240,Frederikssundsvej,2400,55.7012191,12.5357119,164.8
516,3,103,22500,Wilders Plads,1403,55.675466,12.5935361,218.44660194174756
517,3,96,17700,Marmorvej,2100,55.70434729999998,12.5939842,184.375
518,4,126,20008,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,158.79365079365078
519,4,103,17975,Alliancevej,2450,55.6478803,12.5529079,174.51456310679612
520,1,28,8500,Njalsgade,2300,55.6635534,12.5909995,303.57142857142856
521,2,74,12180,Asger Jorns Allé,2300,55.6198497,12.5742963,164.59459459459458
522,3,123,13775,Ørestads Boulevard,2300,55.636709,12.582897,111.99186991869918
523,1,43,10300,Else Alfelts Vej,2300,55.6165207,12.5662034,239.53488372093022
525,2,114,15470,Ørestads Boulevard,2300,55.6345623,12.5820972,135.7017543859649
526,3,93,12900,Hannemanns Allé,2300,55.626185,12.5762249,138.70967741935485
527,2,88,13000,Tagensvej,2200,55.7053782,12.5434519,147.72727272727272
528,3,167,32000,Bredgade,1260,55.68629259999999,12.5916465,191.61676646706587
529,2,149,26900,Islands Brygge,2300,55.657744,12.5674161,180.53691275167785
530,1,35,8200,Teglholmsgade,2450,55.6521553,12.5492342,234.28571428571428
531,1,31,6250,Gyngemose Parkvej,2860,55.7272847,12.4799332,201.61290322580646
532,3,85,13300,Kaffevej,2610,55.6764488,12.4364167,156.47058823529412
533,2,69,12700,Emma Gads Vej,2300,55.6383253,12.5809902,184.05797101449275
534,4,122,20500,Marmorvej,2100,55.703983,12.5963263,168.0327868852459
535,1,43,9192,Svend Trøsts Vej,1912,55.67942499999998,12.5514368,213.7674418604651
536,2,76,13170,Islands Brygge,2300,55.6618119,12.5696679,173.28947368421052
537,5,128,19733,Peter Bangs Vej,2000,55.678026,12.494112,154.1640625
538,4,222,38200,Nyhavn,1051,55.6806338,12.588782,172.07207207207207
539,2,62,10950,Kaffevej,2610,55.6764488,12.4364167,176.61290322580646
540,1,43,10300,Else Alfelts Vej,2300,55.6165207,12.5662034,239.53488372093022
541,3,95,16950,A.C. Meyers Vænge,2450,55.651292,12.5421514,178.42105263157896
542,3,129,20500,Serridslevvej,2100,55.7062895,12.5730619,158.91472868217053
543,4,194,26152,Købmagergade,1150,55.68022329999999,12.5786041,134.8041237113402
544,4,95,13900,Gadelandet,2700,55.711801,12.480088,146.31578947368422
545,2,104,15000,Gallionsvej,1434,55.6795334,12.6031002,144.23076923076923
546,3,90,13474,Gyngemose Parkvej,2860,55.72606219999999,12.478646,149.7111111111111
547,4,88,14950,Kenny,2450,55.645205,12.5505185,169.88636363636363
548,4,88,14150,Gadelandet,2700,55.7115422,12.4809887,160.79545454545453
549,5,125,16000,Else Alfelts Vej,2300,55.6165207,12.5662034,128.0
550,3,65,14032,Njalsgade,2300,55.6630951,12.5935843,215.87692307692308
551,3,142,17875,Nørregårdsbakken,2610,55.6889548,12.4492456,125.88028169014085
552,3,77,14150,Else Alfelts Vej,2300,55.6213288,12.5687915,183.76623376623377
553,1,50,10000,Siljangade,2300,55.6683925,12.6129895,200.0
554,6,231,31451,Jagtvej,2100,55.7079811,12.5725324,136.15151515151516
555,1,41,10200,Vanløse Allé,2720,55.6884627,12.4943031,248.78048780487805
556,1,32,7600,Gl. Køge Landevej,2500,55.6557304,12.5115847,237.5
557,2,52,10500,Gadelandet,2700,55.7104602,12.4844416,201.92307692307693
558,2,62,10050,Kaffevej,2610,55.6764488,12.4364167,162.09677419354838
559,4,134,20150,Artillerivej,2300,55.6534925,12.567663,150.37313432835822
560,1,60,14000,Jacob Erlandsensgade,2100,55.7075135,12.5762157,233.33333333333334
561,3,175,21000,Strandboulevarden,2100,55.70220149999999,12.5854249,120.0
562,2,62,11100,Kaffevej,2610,55.6764488,12.4364167,179.03225806451613
563,3,89,13400,Else Alfelts Vej,2300,55.6165207,12.5662034,150.56179775280899
564,3,68,12050,Gadelandet,2700,55.7110946,12.4792902,177.2058823529412
565,3,97,12900,Næsbyvej,2610,55.68367019999999,12.4539491,132.98969072164948
566,2,43,10300,Poppelstykket,2450,55.6513066,12.5111867,239.53488372093022
567,3,83,12500,Irmavej,2610,55.6768296,12.4364329,150.6024096385542
568,4,222,39600,Nyhavn,1051,55.6806338,12.588782,178.3783783783784
569,4,92,14100,Else Alfelts Vej,2300,55.6199784,12.5687888,153.2608695652174
570,2,32,10400,Finsensvej,2000,55.68118870000001,12.5186236,325.0
571,2,67,12834,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,191.55223880597015
572,2,73,17000,Midtermolen,2100,55.6973271,12.5977247,232.87671232876713
573,3,92,14200,Pladehals Allé,2450,55.65626529999999,12.5508607,154.34782608695653
574,5,126,16500,Gadelandet,2700,55.7115422,12.4809887,130.95238095238096
575,4,148,40352,Sorgenfrigade,2200,55.69572640000002,12.5451098,272.64864864864865
576,8,288,27500,H.C. Andersens Boulevard,1553,55.6723128,12.5755243,95.48611111111111
577,3,113,14750,Ørestad Boulevard,2300,55.6403311,12.5829753,130.53097345132744
578,3,83,12300,Gadelandet,2700,55.7115422,12.4809887,148.19277108433735
579,2,156,38500,Overgaden Neden Vandet,1414,55.6712751,12.5881021,246.7948717948718
580,3,115,20000,Tom Kristensens Vej,2300,55.6608551,12.5860188,173.91304347826087
581,4,107,13900,Halldór Laxness Vej,2300,55.6357535,12.5803116,129.90654205607476
582,5,153,17150,Islev Have,2610,55.7053399,12.4349145,112.09150326797386
583,4,97,14150,Gadelandet,2700,55.711801,12.480088,145.8762886597938
584,4,118,17700,Poul Hartlings Gade,2300,55.659795,12.5707249,150.0
585,3,84,13600,Else Alfelts Vej,2300,55.6166712,12.5659635,161.9047619047619
586,3,76,13400,Emma Gads Vej,2300,55.6383149,12.5810963,176.31578947368422
587,1,47,8916,Frederikssundsvej,2400,55.7012191,12.5357119,189.70212765957447
588,1,31,10700,Store Kongensgade,1264,55.686301,12.5895689,345.16129032258067
589,1,35,8222,Svend Trøsts Vej,1912,55.67942499999998,12.5514368,234.9142857142857
590,4,89,15300,Fanny Jensens Plads,2450,55.650152,12.536134,171.91011235955057
591,4,100,17200,Michael Strunges Vej,2300,55.6377956,12.5818321,172.0
592,3,91,14000,Emma Gads Vej,2300,55.6378427,12.580475,153.84615384615384
593,2,48,11100,Tagensvej,2200,55.7053782,12.5434519,231.25
594,3,79,11250,Gadelandet,2700,55.7115422,12.4809887,142.40506329113924
595,1,44,9000,Søndre Fasanvej,2500,55.6678805,12.5169621,204.54545454545453
596,4,125,15750,Amagerbrogade,2300,55.646049,12.6148433,126.0
597,4,98,14000,Gunnekær,2610,55.6824224,12.4545671,142.85714285714286
598,4,103,13737,Kaffevej,2610,55.6764212,12.436609,133.36893203883494
599,3,83,12600,Irmavej,2610,55.6768504,12.4362196,151.80722891566265
600,2,65,10850,Else Alfelts Vej,2300,55.6174184,12.5663495,166.92307692307693
601,4,142,24950,Frederiksholms Kanal,1220,55.6757545,12.5751119,175.70422535211267
602,1,28,7930,Jorisvej,2300,55.645948,12.6361201,283.2142857142857
603,2,80,11495,Møllevangen,2610,55.70502029999999,12.4332312,143.6875
604,2,73,11495,Møllevangen,2610,55.70502029999999,12.4332312,157.46575342465752
605,3,179,24395,Frederiksborggade,1360,55.683237,12.5730659,136.2849162011173
606,4,106,14100,Gunnekær,2610,55.6823339,12.4555474,133.0188679245283
607,1,66,11200,Robert Jacobsens Vej,2300,55.6170201,12.5720075,169.6969696969697
608,4,101,15350,Else Alfelts Vej,2300,55.6184668,12.5667396,151.98019801980197
609,3,83,12300,Gadelandet,2700,55.7115422,12.4809887,148.19277108433735
610,2,124,25000,Store Kongensgade,1264,55.684587,12.5876529,201.61290322580646
611,3,89,13600,Pladehals Allé,2450,55.6555135,12.5478871,152.80898876404495
612,2,81,18500,Gærtorvet,1799,55.66745599999999,12.531951,228.39506172839506
613,3,68,12050,Gadelandet,2700,55.7110946,12.4792902,177.2058823529412
614,3,84,14500,Ørestads Boulevard,2300,55.6398911,12.5829104,172.61904761904762
615,2,82,12850,Teglholmsgade,2450,55.6524298,12.5454418,156.70731707317074
616,3,96,13900,Belvederekaj,2450,55.6551698,12.5528129,144.79166666666666
617,1,38,9300,Øresundsvej,2300,55.6606262,12.6136963,244.73684210526315
618,3,90,14100,Axel Strøbyes Vej,2500,55.6595393,12.5107216,156.66666666666666
619,4,93,13750,Korsdalsvej,2610,55.67595439999998,12.4345681,147.8494623655914
620,4,106,14100,Gunnekær,2610,55.6821946,12.4551941,133.0188679245283
621,5,153,17150,Islev Have,2610,55.7053399,12.4349145,112.09150326797386
622,5,139,18995,Auroravej,2610,55.6761934,12.4719775,136.6546762589928
623,4,112,16800,Mørkhøjvej,2860,55.7272128,12.4727846,150.0
624,2,71,11795,Ringholmvej,2700,55.6978078,12.5050491,166.1267605633803
625,3,96,15084,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,157.125
626,2,85,17700,EDISONSVEJ,1856,55.6772129,12.5374067,208.23529411764707
627,3,90,14100,Pladehals Allé,2450,55.65614,12.5505884,156.66666666666666
628,2,43,10250,Poppelstykket,2450,55.6515557,12.5119233,238.37209302325581
629,5,184,29992,H.C. Ørsteds Vej,1879,55.6844562,12.5511643,163.0
630,2,156,38500,Overgaden Neden Vandet,1414,55.6712751,12.5881021,246.7948717948718
631,3,92,14000,Vestre Teglgade,2450,55.6550887,12.5478424,152.17391304347825
632,3,95,17400,Marmorvej,2100,55.70416119999999,12.5967695,183.1578947368421
633,4,250,35800,Nyborggade,2100,55.7096154,12.5784702,143.2
634,3,80,13350,Else Alfelts Vej,2300,55.6174184,12.5663495,166.875
635,3,134,23500,Christian Winthers vej,1860,55.680604,12.5343078,175.37313432835822
636,5,122,25000,Strandvejen,2900,55.74175810000001,12.5788831,204.91803278688525
637,2,50,10500,Gadelandet,2700,55.7110946,12.4792902,210.0
638,3,89,13600,Pladehals Allé,2450,55.6555135,12.5478871,152.80898876404495
639,4,99,16536,Faste Batteri Vej,2300,55.6644927,12.5914391,167.03030303030303
640,4,95,13600,Irmavej,2610,55.6770283,12.4365878,143.1578947368421
641,3,68,12100,Gadelandet,2700,55.7110946,12.4792902,177.94117647058823
642,4,93,14900,Robert Jacobsens Vej,2300,55.6194679,12.5725148,160.21505376344086
643,1,28,7926,Jorisvej,2300,55.645948,12.6361201,283.07142857142856
644,2,107,19000,Herluf Trolles Gade,1052,55.6787562,12.5906441,177.57009345794393
645,5,133,18700,Else Alfelts Vej,2300,55.6180045,12.5665812,140.6015037593985
646,4,114,15400,Cylindervej,2450,55.6523094,12.5564647,135.08771929824562
647,3,69,13650,Oldenborggade,2300,55.664898,12.611405,197.82608695652175
648,2,53,11100,Ørestads Boulevard,2300,55.636709,12.582897,209.43396226415095
649,2,59,11300,Ørestads Boulevard,2300,55.636709,12.582897,191.52542372881356
650,4,117,21000,Borgmester Jensens Allé,2100,55.7065271,12.5727084,179.48717948717947
651,4,168,21950,H.C.,1553,55.67417270000001,12.5701383,130.6547619047619
652,2,67,12500,Etta Camerons Vej,2450,55.64548809999999,12.5457852,186.56716417910448
653,2,64,10550,Else Alfelts Vej,2300,55.6174184,12.5663495,164.84375
654,2,110,19000,Strandvejen,2900,55.7336298,12.5749077,172.72727272727272
655,3,89,13300,Else Alfelts Vej,2300,55.6174425,12.5681058,149.43820224719101
656,4,100,16995,Teglholmsgade,2450,55.6527296,12.5454339,169.95
657,5,126,14800,Hyld Ager,2770,55.60709,12.593329,117.46031746031746
658,5,265,35000,Store Kongensgade,1264,55.6861282,12.5892638,132.0754716981132
659,4,136,18900,Glostervej,2500,55.6539886,12.5045368,138.97058823529412
660,4,103,14950,Else Alfelts Vej,2300,55.6194089,12.5679844,145.14563106796118
661,6,139,16900,Else Sørensens Vej,2610,55.68368220000001,12.4586118,121.58273381294964
662,1,162,22275,Nørrebrogade,2200,55.6946944,12.5488979,137.5
663,2,62,10950,Kaffevej,2610,55.6764488,12.4364167,176.61290322580646
664,4,118,17200,Ved Stigbordene,2450,55.6441232,12.5494484,145.76271186440678
665,4,88,13850,Gadelandet,2700,55.7115422,12.4809887,157.38636363636363
666,9,365,59500,Sankt Annæ Plads,1250,55.6822485,12.5898895,163.013698630137
667,4,115,20100,Alliancevej,2450,55.647958,12.5532168,174.7826086956522
668,4,117,19176,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,163.89743589743588
669,4,113,15595,Ringholmvej,2700,55.697421,12.5051432,138.00884955752213
670,1,36,8393,Svend Trøsts Vej,1912,55.67942499999998,12.5514368,233.13888888888889
671,2,29,10600,Finsensvej,2000,55.68118870000001,12.5186236,365.51724137931035
672,4,117,21000,Borgmester Jensens Allé,2100,55.7065271,12.5727084,179.48717948717947
