id, rooms, area, rent, street, zip_code, latitude, longitude
5242858,2,74,12300,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242835,2,68,11900,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242849,2,83,12800,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242840,2,76,12350,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
4515306,2,69,16500,Fadet,1799,55.6651981,12.533776
5171425,4,111,17200,Vestre Teglgade,2450,55.6531338,12.5481159
5249763,1,8,4500,Ruten,2700,55.7188995,12.4928323
5059464,4,107,18400,Bomhusvej,2100,55.72244,12.5577373
5211320,5,115,18300,Fanny Jensens Plads,2450,55.650152,12.536134
5179307,2,194,32000,Tuborg Bakkedrag,2900,55.7269719,12.5776945
5205806,2,45,11000,Tagensvej,2200,55.7052857,12.543816
5211319,3,89,13500,Else Alfelts Vej,2300,55.6169586,12.5663611
5241142,2,43,10250,Poppelstykket,2450,55.6513066,12.5111867
5211185,3,88,13900,Teglholm Tværvej,2450,55.6497034,12.5504922
5073502,3,94,17800,Applebys Plads,1411,55.670568,12.585183
5239408,2,60,11800,Emma Gads Vej,2300,55.6379972,12.5807523
5015732,1,43,10000,Else Alfelts Vej,2300,55.6169586,12.5663611
4933797,5,126,16379,Robert Jacobsens Vej,2300,55.6213523,12.5724367
5249763,1,8,4500,Ruten,2700,55.7188995,12.4928323
5247625,3,94,13900,Bygmestervej,2400,55.7060515,12.5375997
5249704,1,56,11900,Lollandsvej,2000,55.686667,12.5285295
5184504,4,133,22167,Billedvej,2150,55.7070983,12.594016
5113429,4,123,19000,Dyrkøb,1166,55.6790029,12.5730684
5239346,3,96,14000,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5242794,4,101,15200,Irmavej,2610,55.6770177,12.4355482
5243689,1,48,8000,Elstarvej,2500,55.6558982,12.5034846
5076098,1,28,8800,Njalsgade,2300,55.6635534,12.5909995
5243078,2,55,10500,Møllevangen,2610,55.70502029999999,12.4332312
5243013,2,63,13400,Robert Jacobsens Vej,2300,55.6183723,12.5731109
5112334,3,89,13800,Pladehals Allé,2450,55.6555396,12.5482691
5194070,1,29,6150,Gyngemose Parkvej,2860,55.7272847,12.4799332
5158077,4,122,20500,Marmorvej,2100,55.703983,12.5963263
5114871,3,124,18900,Amerika Plads,2100,55.6991961,12.5936566
4984281,1,47,8003,Rabarbervej,2400,55.69546219999999,12.5245579
5239922,3,100,15000,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5217945,4,108,16700,Artillerivej,2300,55.6544853,12.5683023
5242792,4,101,14975,Irmavej,2610,55.6770177,12.4355482
5242863,2,74,12200,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5238109,2,62,11200,Kaffevej,2610,55.6764488,12.4364167
5242862,2,83,12500,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242861,2,74,12500,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5189042,2,148,22000,Marskensgade,2100,55.7070483,12.5761134
5242860,2,74,12400,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5111828,2,62,10050,Kaffevej,2610,55.6764488,12.4364167
4954946,4,114,16600,Mørkhøjvej,2860,55.7276015,12.4734342
5242869,3,101,13700,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242822,3,97,14500,Else Afelts Vej,2300,55.6194089,12.5679844
5248136,2,66,12080,Elstarvej,2500,55.6573247,12.5007159
5239927,3,77,12900,Michael Strunges Vej,2300,55.6380014,12.581605
5195419,4,96,13350,Robert Jacobsens Vej,2300,55.6172555,12.5728812
4991153,4,173,28800,Bag Elefanterne,1799,55.6675632,12.5317266
4856746,2,79,13300,C V E Knuths Vej,2900,55.73273889999999,12.5617231
5027891,3,83,12600,Irmavej,2610,55.67698309999999,12.4362041
4996762,1,5,5000,Sjælør Boulevard,2500,55.6542461,12.5249733
5194070,1,29,6150,Gyngemose Parkvej,2860,55.7272847,12.4799332
5235762,4,122,16775,Poppelstykket,2450,55.652386,12.5119906
5243685,3,152,25000,Amerika Plads,2100,55.6992158,12.5935413
5239370,2,64,11900,Michael Strunges Vej,2300,55.6378413,12.5811397
5080334,5,184,29992,H.C. Ørsteds Vej,1879,55.6844562,12.5511643
5118157,2,62,15250,Pasteursvej,1799,55.6655781,12.5338493
5258509,4,168,21950,H.C.,1553,55.67417270000001,12.5701383
5242793,4,101,15100,Irmavej,2610,55.6770177,12.4355482
5239346,3,96,14000,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5237946,2,66,11800,Rødovre Port,2610,55.6653478,12.457358
5240230,3,94,13900,Michael Strunges Vej,2300,55.6380014,12.581605
5239385,2,66,12200,Michael Strunges Vej,2300,55.6376636,12.5807748
5242856,3,109,13950,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5202617,4,97,13300,Gyngemose Parkvej,2860,55.7273179,12.474743
4900082,5,152,22000,Dronningens Tværgade,1302,55.6841189,12.5853513
5242868,3,87,13100,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5246692,1,64,11500,Sankt Hans Gade,2200,55.6899526,12.5627375
5243024,4,101,15200,Irmavej,2610,55.67709199999998,12.4339836
5243071,2,74,10995,Møllevangen,2610,55.7050206,12.4332363
5243692,1,34,6800,Elstarvej,2500,55.6558982,12.5034846
5242839,3,86,12950,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5209615,1,32,7334,Theklavej,2400,55.70550189999999,12.5271191
5077618,6,276,38000,Bredgade,1260,55.6864627,12.5918263
5239930,3,108,14600,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5235747,2,107,18500,Herluf Trolles Gade,1052,55.6787562,12.5906441
5121290,3,103,14717,Sundholmsvej,2300,55.662119,12.5964019
5237519,2,82,12850,Teglholmsgade,2450,55.6527296,12.5454339
5242833,3,90,13500,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242872,3,97,13500,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5235762,4,122,16775,Poppelstykket,2450,55.652386,12.5119906
5189050,3,149,36000,Tuborg Bakkedrag,2900,55.7269719,12.5776945
5179531,3,111,19700,Anker Heegaards Gade,1571,55.67184349999999,12.5727964
5091481,3,119,21000,Dampfærgevej,2100,55.6977766,12.5949786
5242845,3,109,14500,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5252876,3,71,11950,Gadelandet,2700,55.7110946,12.4792902
5246692,1,64,11500,Sankt Hans Gade,2200,55.6899526,12.5627375
5242864,3,87,13300,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5073496,3,120,20560,H.C. Ørsteds Vej,1879,55.6845849,12.5512573
5239922,3,100,15000,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5239930,3,108,14600,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5239484,4,129,16100,Irmavej,2610,55.6769034,12.4352088
5181918,3,75,12700,Gyngemose Parkvej,2860,55.7275956,12.479145
5240217,3,108,14700,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5179650,1,35,8000,Lærkevej,2400,55.7017902,12.5305111
5239408,2,60,11800,Emma Gads Vej,2300,55.6379972,12.5807523
5239385,2,66,12200,Michael Strunges Vej,2300,55.6376636,12.5807748
5238459,1,35,8250,Katrinedalsvej,2720,55.688441,12.4914759
5208329,3,87,13300,Else Alfelts Vej,2300,55.6166712,12.5659635
5256653,1,30,7500,Vanløse Allé,2720,55.6884627,12.4943031
5189681,4,126,20008,Theodore Roosevelts Vej,2450,55.6490514,12.5352729
5239352,3,65,13500,Michael Strunges Vej,2300,55.6379214,12.5813706
5193031,3,88,14400,Flydedokken,2450,55.6552264,12.5517857
5243697,1,34,6800,Elstarvej,2500,55.6558982,12.5034846
5239401,2,61,11800,Emma Gads Vej,2300,55.6378971,12.5807138
5181918,3,75,12700,Gyngemose Parkvej,2860,55.7275956,12.479145
5242935,3,89,13350,Kaffevej,2610,55.67641889999999,12.4364135
5239434,2,60,11800,Emma Gads Vej,2300,55.6349421,12.579119
5243694,1,34,6800,Elstarvej,2500,55.6558982,12.5034846
5239356,2,52,12000,Michael Strunges Vej,2300,55.6379214,12.5813706
5242844,3,97,13800,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242848,3,109,14250,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5240230,3,94,13900,Michael Strunges Vej,2300,55.6380014,12.581605
5240217,3,108,14700,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5193031,3,88,14400,Flydedokken,2450,55.6552264,12.5517857
4985341,6,130,18800,Vigerslev Alle,2500,55.6576533,12.488401
5247624,4,102,16600,Montagehalsvej,2500,55.6596809,12.5128774
5218737,4,222,39600,Nyhavn,1051,55.6806338,12.588782
5239406,2,67,12400,Emma Gads Vej,2300,55.6378427,12.580475
5242935,3,89,13350,Kaffevej,2610,55.67641889999999,12.4364135
5242863,2,74,12200,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242869,3,101,13700,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242868,3,87,13100,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242872,3,97,13500,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242864,3,87,13300,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242833,3,90,13500,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242848,3,109,14250,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242844,3,97,13800,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5237520,3,92,15245,Teglholmsgade,2450,55.6524298,12.5454418
5239433,2,58,12100,Emma Gads Vej,2300,55.6383253,12.5809902
5239347,3,77,13200,Michael Strunges Vej,2300,55.6380014,12.581605
5189646,5,120,18910,Poul Reumert Vej,2500,55.657128,12.5099171
5249728,1,17,5500,ja,2400,55.7157265,12.4718897
5243760,3,88,15600,Robert Jacobsens Vej,2300,55.61667929999999,12.5727677
5247624,4,102,16600,Montagehalsvej,2500,55.6596809,12.5128774
5239414,2,64,11700,Emma Gads Vej,2300,55.6381171,12.5807981
5242857,3,99,13600,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5205494,4,183,28000,Frederiksborggade,1360,55.6841496,12.5710703
5063978,2,142,24000,Petersborgvej,2100,55.7009546,12.5818511
5253495,5,130,17900,Keplersgade,2300,55.6545475,12.6122007
5022937,4,96,16500,Else Alfelts Vej,2300,55.6194089,12.5679844
5239370,2,64,11900,Michael Strunges Vej,2300,55.6378413,12.5811397
5216546,1,35,8000,Lærkevej,2400,55.7017902,12.5305111
5239401,2,61,11800,Emma Gads Vej,2300,55.6378971,12.5807138
5239356,2,52,12000,Michael Strunges Vej,2300,55.6379214,12.5813706
5123369,3,77,18500,Sofiegade,1418,55.6713957,12.5898148
5246666,1,37,5595,Frederikssundsvej,2700,55.7077918,12.4853417
5239337,4,95,17100,Emma Gads Vej,2300,55.6349421,12.579119
5123369,3,77,18500,Sofiegade,1418,55.6713957,12.5898148
4740047,5,191,25000,Nybrogade,1203,55.67620650000001,12.5758119
5240218,2,79,13400,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5239378,2,52,11800,Michael Strunges Vej,2300,55.6379214,12.5813706
5240220,3,100,15300,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5112331,3,102,18380,Nørrebrogade,2200,55.6886018,12.5594177
5239388,2,66,13200,Michael Strunges Vej,2300,55.6376636,12.5807748
5158632,4,165,35000,Herluf Trolles Gade,1057,55.6792567,12.5893052
5240221,3,69,13200,Michael Strunges Vej,2300,55.6379214,12.5813706
5239348,3,77,13300,Michael Strunges Vej,2300,55.6380014,12.581605
5239389,4,109,17300,Michael Strunges Vej,2300,55.6376636,12.5807748
5240229,4,113,17400,Michael Strunges Vej,2300,55.6380014,12.581605
5121287,4,99,15786,Summerredvej,2500,55.66084129999999,12.5030899
5248001,1,37,6900,Rebslagervej,2400,55.7037537,12.5374483
5239363,2,59,11800,Michael Strunges Vej,2300,55.6379214,12.5813706
5243760,3,88,15600,Robert Jacobsens Vej,2300,55.61667929999999,12.5727677
5237520,3,92,15245,Teglholmsgade,2450,55.6524298,12.5454418
5242847,3,109,14400,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5239336,2,57,11700,Emma Gads Vej,2300,55.6383149,12.5810963
5232675,2,32,10750,Finsensvej,2000,55.68118870000001,12.5186236
5158632,4,165,35000,Herluf Trolles Gade,1057,55.6792567,12.5893052
5239335,4,95,17000,Emma Gads Vej,2300,55.6349421,12.579119
5240228,3,77,13600,Michael Strunges Vej,2300,55.6380014,12.581605
5239924,4,140,18500,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5242845,3,109,14500,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5242847,3,109,14400,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5239498,1,45,8500,Katrinedalsvej,2720,55.6884355,12.4915581
5239490,3,81,13500,Irmavej,2610,55.6770148,12.4339768
5239483,3,92,15640,Ben Websters Vej,2450,55.6464648,12.5519331
5239481,3,93,15438,Ben Websters Vej,2450,55.6464648,12.5519331
5126177,1,32,6350,Gyngemose Parkvej,2860,55.7272197,12.4792895
5239376,2,60,11900,Michael Strunges Vej,2300,55.6377548,12.580868
4856505,2,111,16409,Dirch Passers Allé,2000,55.6848351,12.5011087
5176356,3,69,14000,Njalsgade,2300,55.6635534,12.5909995
5239920,2,57,11800,Emma Gads Vej,2300,55.6383149,12.5810963
5239345,4,113,17100,Michael Strunges Vej,2300,55.6380014,12.581605
5239352,3,65,13500,Michael Strunges Vej,2300,55.6379214,12.5813706
5239406,2,67,12400,Emma Gads Vej,2300,55.6378427,12.580475
5239433,2,58,12100,Emma Gads Vej,2300,55.6383253,12.5809902
5239414,2,64,11700,Emma Gads Vej,2300,55.6381171,12.5807981
5239337,4,95,17100,Emma Gads Vej,2300,55.6349421,12.579119
5239336,2,57,11700,Emma Gads Vej,2300,55.6383149,12.5810963
5239376,2,60,11900,Michael Strunges Vej,2300,55.6377548,12.580868
5239335,4,95,17000,Emma Gads Vej,2300,55.6349421,12.579119
5239405,3,70,14100,Emma Gads Vej,2300,55.6379972,12.5807523
5242836,3,86,12950,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5217943,4,127,20000,Artillerivej,2300,55.6534925,12.567663
5237518,4,104,18145,Teglholmsgade,2450,55.6527296,12.5454339
5143982,3,88,14100,Flydedokken,2450,55.6552264,12.5517857
5239435,2,60,12200,Emma Gads Vej,2300,55.6349421,12.579119
5031667,4,108,14200,Else Alfelts Vej,2300,55.6186733,12.5677053
5239431,2,58,11600,Emma Gads Vej,2300,55.6383253,12.5809902
5241134,2,43,10300,Poppelstykket,2450,55.6513066,12.5111867
5240225,3,96,14900,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5241679,4,96,16500,Else Afelts Vej,2300,55.6194089,12.5679844
5239361,3,78,14000,Michael Strunges Vej,2300,55.6377494,12.5810511
5015494,4,223,30000,Lille Strandstræde,1254,55.6805911,12.5896164
5111296,2,73,11775,Asger Jorns Allé,2300,55.6198497,12.5742963
5239364,2,52,11900,Michael Strunges Vej,2300,55.6378413,12.5811397
5243757,2,115,25400,Nikolaj Plads,1067,55.67815770000001,12.5812171
5015671,1,43,10000,Else Alfelts Vej,2300,55.6165207,12.5662034
5239393,3,95,14400,Michael Strunges Vej,2300,55.6376636,12.5807748
5239403,2,61,11700,Emma Gads Vej,2300,55.6378971,12.5807138
5074385,4,106,16300,Alliancevej,2450,55.6488185,12.5519254
5239918,2,66,12950,Emma Gads Vej,2300,55.6382372,12.5813561
5217943,4,127,20000,Artillerivej,2300,55.6534925,12.567663
5211194,1,56,11895,Havneholmen,1561,55.6608071,12.5629506
5177865,1,51,8250,Støberigade,2450,55.6495537,12.5514972
5239372,2,52,11900,Michael Strunges Vej,2300,55.6379214,12.5813706
4956109,2,64,10450,Else Alfelts Vej,2300,55.6174184,12.5663495
5256653,1,30,7500,Vanløse Allé,2720,55.6884627,12.4943031
5239382,2,68,12200,Michael Strunges Vej,2300,55.6377548,12.580868
5240218,2,79,13400,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5240229,4,113,17400,Michael Strunges Vej,2300,55.6380014,12.581605
5240228,3,77,13600,Michael Strunges Vej,2300,55.6380014,12.581605
5240225,3,96,14900,Martha Christensens Vej,2300,55.63817479999999,12.5815966
2694681,2,69,12500,Omøgade,2100,55.7117107,12.5633948
5246672,2,88,13900,Tagensvej,2200,55.7053782,12.5434519
5239399,2,64,13200,Emma Gads Vej,2300,55.6378427,12.580475
5063196,2,83,12000,Irmavej,2610,,
5243716,2,84,12600,Aage Knudsens Strøg,2610,55.6830057,12.4562262
5240227,3,100,15100,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5238107,3,85,13100,Kaffevej,2610,55.6764488,12.4364167
5177865,1,51,8250,Støberigade,2450,55.6495537,12.5514972
5239402,3,70,13700,Emma Gads Vej,2300,55.6379972,12.5807523
5190088,4,113,19779,Theodore Roosevelts Vej,2450,55.6588408,12.5593666
5205808,1,41,9000,Tagensvej,2200,55.7053782,12.5434519
5239396,3,91,14800,Emma Gads Vej,2300,55.6378427,12.580475
5239924,4,140,18500,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5239918,2,66,12950,Emma Gads Vej,2300,55.6382372,12.5813561
5190916,2,91,13484,Theodore Roosevelts Vej,2450,55.6490514,12.5352729
5217947,4,127,19400,Artillerivej,2300,55.6534925,12.567663
5239928,3,100,15600,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5239380,3,78,13800,Michael Strunges Vej,2300,55.6377494,12.5810511
5257746,1,29,7400,Gl. Køge Landevej,2500,55.6557304,12.5115847
5240231,3,96,14500,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5205808,1,41,9000,Tagensvej,2200,55.7053782,12.5434519
5252894,2,56,11900,Ørestads Boulevard,2300,55.6398911,12.5829104
5239378,2,52,11800,Michael Strunges Vej,2300,55.6379214,12.5813706
5239389,4,109,17300,Michael Strunges Vej,2300,55.6376636,12.5807748
5239348,3,77,13300,Michael Strunges Vej,2300,55.6380014,12.581605
5239363,2,59,11800,Michael Strunges Vej,2300,55.6379214,12.5813706
5239405,3,70,14100,Emma Gads Vej,2300,55.6379972,12.5807523
5239431,2,58,11600,Emma Gads Vej,2300,55.6383253,12.5809902
5239345,4,113,17100,Michael Strunges Vej,2300,55.6380014,12.581605
5239403,2,61,11700,Emma Gads Vej,2300,55.6378971,12.5807138
5239393,3,95,14400,Michael Strunges Vej,2300,55.6376636,12.5807748
5239364,2,52,11900,Michael Strunges Vej,2300,55.6378413,12.5811397
5190916,2,91,13484,Theodore Roosevelts Vej,2450,55.6490514,12.5352729
5079393,5,166,29050,H.C. Ørsteds Vej,1879,55.6844562,12.5511643
5190088,4,113,19779,Theodore Roosevelts Vej,2450,55.6588408,12.5593666
5238106,2,65,11150,Kaffevej,2610,55.6764488,12.4364167
5189148,4,118,15495,Auroravej,2610,55.6761934,12.4719775
5239354,3,65,13300,Michael Strunges Vej,2300,55.6378413,12.5811397
5157939,3,90,14200,Glostervej,2500,55.653873,12.5036409
5239384,2,68,12300,Michael Strunges Vej,2300,55.6377548,12.580868
5248095,4,97,13250,Gyngemose Parkvej,2860,55.7273179,12.474743
5079059,4,142,24850,Linnésgade,1361,55.6843898,12.5712345
5239334,2,66,12400,Emma Gads Vej,2300,55.6382372,12.5813561
4962750,5,114,15900,Asger Jorns Allé,2300,55.6194587,12.5724371
5238584,3,87,13100,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5239379,3,78,13700,Michael Strunges Vej,2300,55.6377494,12.5810511
4968631,5,211,29935,Aurehøjvej,2900,55.73531,12.5743569
5243695,1,34,6800,Elstarvej,2500,55.6558982,12.5034846
5243715,2,84,12500,Aage Knudsens Strøg,2610,55.6830057,12.4562262
5242842,3,97,13900,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5239369,3,69,13200,Michael Strunges Vej,2300,55.6379214,12.5813706
5205910,4,118,18700,Teglholmens Østkaj,2450,55.6492942,12.5533005
5190120,1,35,8000,Katrinedalsvej,2720,55.6884355,12.4915581
5244091,2,130,18500,Store Kongensgade,1264,55.68383290000001,12.5870611
5121277,4,97,15572,Jernæblevej,2500,55.66084129999999,12.5030899
5239916,4,140,18600,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5211178,2,59,12100,Ørestad Boulevard,2300,55.6403311,12.5829753
5241679,4,96,16500,Else Afelts Vej,2300,55.6194089,12.5679844
5148756,4,117,21000,Borgmester Jensens Allé,2100,55.7065271,12.5727084
5248095,4,97,13250,Gyngemose Parkvej,2860,55.7273179,12.474743
5248001,1,37,6900,Rebslagervej,2400,55.7037537,12.5374483
5121217,3,110,17500,Borrebyvej,2700,55.6978981,12.4938518
5234306,2,31,10900,Finsensvej,2000,55.68118870000001,12.5186236
5185817,1,44,9454,Svend Trøsts Vej,1912,55.67942499999998,12.5514368
5175121,4,104,14200,Børge Olsens Plads,2610,55.67117589999999,12.4728844
5239374,3,65,13200,Michael Strunges Vej,2300,55.6378413,12.5811397
5239341,4,140,17900,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5240226,4,118,16700,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5189679,2,67,12834,Theodore Roosevelts Vej,2450,55.6490514,12.5352729
4977133,2,64,11250,Else Alfelts Vej,2300,55.6174184,12.5663495
5079407,3,95,16950,A.C. Meyers Vænge,2450,55.651292,12.5421514
4999339,2,104,15000,Gallionsvej,1434,55.6795334,12.6031002
5175121,4,104,14200,Børge Olsens Plads,2610,55.67117589999999,12.4728844
5239928,3,100,15600,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5246668,4,100,13300,Gyngemose Parkvej,2860,55.7252342,12.4745977
5239491,2,73,11525,Irmavej,2610,55.676946,12.4348753
5239487,2,79,13825,Irmavej,2610,55.676739,12.4347316
5239486,3,105,14300,Irmavej,2610,55.67707739999999,12.4345018
4920074,4,107,13900,Halldór Laxness Vej,2300,55.6357535,12.5803116
5239381,2,60,12000,Michael Strunges Vej,2300,55.6377548,12.580868
5239391,3,91,14300,Emma Gads Vej,2300,55.6378427,12.580475
5092277,4,103,14000,Gadelandet,2700,55.7112397,12.4802508
5189006,2,168,24000,Amagerbrogade,2300,55.665249,12.5994277
5161348,6,231,31451,Jagtvej,2100,55.7079811,12.5725324
5243715,2,84,12500,Aage Knudsens Strøg,2610,55.6830057,12.4562262
5243695,1,34,6800,Elstarvej,2500,55.6558982,12.5034846
5111233,4,87,11900,Gyngemose Parkvej,2860,55.7266624,12.4804811
5107670,4,110,16000,Ved Stigbordene,2450,55.6444675,12.5482247
5239373,4,85,15700,Michael Strunges Vej,2300,55.6378413,12.5811397
5181543,1,28,7500,C.F. Richs Vej,2000,55.68671,12.5039269
5083778,4,194,26152,Købmagergade,1150,55.68022329999999,12.5786041
5251681,1,93,14500,Richard Mortensens Vej,2300,55.6202622,12.5710175
5216840,4,108,15900,Viola Nørløvs Gade,2450,55.6490514,12.5352729
5179379,5,130,23300,Anker Heegaards Gade,1571,55.6715493,12.5733981
5239382,2,68,12200,Michael Strunges Vej,2300,55.6377548,12.580868
5239396,3,91,14800,Emma Gads Vej,2300,55.6378427,12.580475
5239380,3,78,13800,Michael Strunges Vej,2300,55.6377494,12.5810511
5239384,2,68,12300,Michael Strunges Vej,2300,55.6377548,12.580868
5239369,3,69,13200,Michael Strunges Vej,2300,55.6379214,12.5813706
5239374,3,65,13200,Michael Strunges Vej,2300,55.6378413,12.5811397
5239391,3,91,14300,Emma Gads Vej,2300,55.6378427,12.580475
5239381,2,60,12000,Michael Strunges Vej,2300,55.6377548,12.580868
5227237,3,134,23500,Christian Winthers vej,1860,55.680604,12.5343078
5246654,1,28,8033,Jorisvej,2300,55.645948,12.6361201
5088229,2,52,11400,Michael Strunges Vej,2300,55.6378413,12.5811397
5213855,4,135,16900,Irmavej,2610,55.6770177,12.4355482
5080310,4,132,24400,Alliancevej,2450,55.6484742,12.5528649
5252177,2,54,11950,Emma Gads Vej,2300,55.6367235,12.5800095
5092265,4,93,13700,Gadelandet,2700,55.7115422,12.4809887
5239420,3,70,14100,Emma Gads Vej,2300,55.638214,12.58092
5242838,3,90,13200,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5194168,1,60,11700,Siljangade,2300,55.66874499999999,12.613605
5181543,1,28,7500,C.F. Richs Vej,2000,55.68671,12.5039269
5058048,3,107,20800,Anker Heegaards Gade,1571,55.67184349999999,12.5727964
5239427,3,76,14400,Emma Gads Vej,2300,55.6383253,12.5809902
5252182,2,56,11900,Ørestads Boulevard,2300,55.6361248,12.5812126
5249061,2,53,11900,Ved Amagerbanen,2300,55.6655304,12.6273305
5239407,2,60,11700,Emma Gads Vej,2300,55.6379972,12.5807523
4956184,1,50,10000,Siljangade,2300,55.6683925,12.6129895
5241681,3,153,20000,Robert Jacobsens Vej,2300,55.6202704,12.5734617
5011141,3,83,12500,Irmavej,2610,55.6768296,12.4364329
5227237,3,134,23500,Christian Winthers vej,1860,55.680604,12.5343078
5248612,1,38,6900,Rebslagervej,2400,55.7037537,12.5374483
5181563,2,75,11800,Ørestads Boulevard,2300,55.6199038,12.5750425
5247354,1,44,8695,Nordre Fasanvej,2000,55.6953574,12.5347536
5240223,3,100,15200,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5113960,3,76,11800,Gunnekær,2610,55.6822026,12.4546107
5254744,1,49,8950,Domus Vista,2000,55.6710648,12.5013937
5112337,3,98,17300,Skindergade,1159,55.67956820000001,12.5742476
5167379,5,93,14535,Brønshøjholms Alle,2700,55.7053392,12.5013934
5239392,3,95,14100,Michael Strunges Vej,2300,55.6376636,12.5807748
5240219,4,107,15900,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5240226,4,118,16700,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5243762,3,85,14600,Øresundsvej,2300,55.6625603,12.6272147
5243717,2,76,12450,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5239926,4,118,16600,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5072234,4,106,14861,Robert Jacobsens Vej,2300,55.6178099,12.572924
5087553,2,62,10950,Kaffevej,2610,55.6764488,12.4364167
5117192,3,167,32000,Bredgade,1260,55.68629259999999,12.5916465
5121300,3,86,14708,Njalsgade,2300,55.6630951,12.5935843
5239926,4,118,16600,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5252177,2,54,11950,Emma Gads Vej,2300,55.6367235,12.5800095
5248779,1,162,22275,Nørrebrogade,2200,55.6946944,12.5488979
5026666,1,28,8200,Njalsgade,2300,55.6635534,12.5909995
5175894,1,31,6250,Gyngemose Parkvej,2860,55.7272847,12.4799332
5106587,3,129,20500,Serridslevvej,2100,55.7062895,12.5730619
5243718,2,84,12400,Aage Knudsens Strøg,2610,55.6830057,12.4562262
5243764,4,104,17500,Etta Camerons Vej,2450,55.64548809999999,12.5457852
5015664,1,43,10200,Else Alfelts Vej,2300,55.6165207,12.5662034
5239339,2,57,11800,Emma Gads Vej,2300,55.6383072,12.5812413
5239397,3,75,14600,Emma Gads Vej,2300,55.6378427,12.580475
5239341,4,140,17900,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5239407,2,60,11700,Emma Gads Vej,2300,55.6379972,12.5807523
5239392,3,95,14100,Michael Strunges Vej,2300,55.6376636,12.5807748
5077619,3,178,26000,Kronprinsensgade,1114,55.6806323,12.5792638
5239350,2,71,12700,Michael Strunges Vej,2300,55.6377494,12.5810511
5112326,1,39,8510,Svend Trøsts Vej,1912,55.67942499999998,12.5514368
5176353,4,115,19000,Skelmosevej,2500,55.669016,12.512669
