,id,available_from,rooms,area,rent,per_area_price,address,zip_code,latitude,longitude,rent_norm
599,1770009217177009,2022-07-19,1.0,33.0,9850,597.0,"Dybbølsbro 1, 12. 8, 1577 København V",1577,55.66365479,12.56018228,298.4848484848485
600,1770009218177009,2022-08-22,1.0,33.0,9550,579.0,"Dybbølsbro 1, 13. 4, 1577 København V",1577,55.66365479,12.56018228,289.3939393939394
601,1770009219177009,2022-07-19,1.0,33.0,9050,548.0,"Dybbølsbro 1, 13. 6, 1577 København V",1577,55.66365479,12.56018228,274.24242424242425
602,1770009220177009,2022-08-22,1.0,33.0,9050,548.0,"Dybbølsbro 1, 14. 7, 1577 København V",1577,55.66365479,12.56018228,274.24242424242425
603,1770009221177009,2022-07-19,1.0,33.0,9050,548.0,"Dybbølsbro 1, 14. 10, 1577 København V",1577,55.66365479,12.56018228,274.24242424242425
604,1770009223177009,2022-07-19,1.0,33.0,9850,597.0,"Dybbølsbro 1, 15. 7, 1577 København V",1577,55.66365479,12.56018228,298.4848484848485
605,1770009224177009,2022-07-19,1.0,33.0,9850,597.0,"Dybbølsbro 1, 16. dør 6 1, 16. 6, 1577 København V",1577,55.66365479,12.56018228,298.4848484848485
606,1770009225177009,2022-08-22,1.0,33.0,9850,597.0,"Dybbølsbro 1, 18. 7, 1577 København V",1577,55.66365479,12.56018228,298.4848484848485
607,1770009239177009,2022-07-20,2.0,66.0,11500,523.0,"Richard Mortensens Vej 57, st. th, 2300 København S",2300,55.61902607,12.57070695,174.24242424242425
608,1770009241177009,2022-07-29,2.0,63.0,11600,552.0,"Else Alfelts Vej 59, 5. tv, 2300 København S",2300,55.61902607,12.57070695,184.12698412698413
609,1770009242177009,2022-07-26,2.0,58.0,11200,579.0,"Richard Mortensens Vej 58A, 2. mf, 2300 København S",2300,55.61902607,12.57070695,193.10344827586206
610,101341_270216,2022-11-01,1.0,68.0,11200,494.0,"Gammel Køge Landevej 22A, 2. 5, 2500 Valby",2500,55.65954305,12.51464219,164.7058823529412
611,1770009245177009,2022-08-10,2.0,76.0,13200,521.0,"Else Alfelts Vej 57, 5. tv, 2300 København S",2300,55.61902607,12.57070695,173.68421052631578
612,10-X00019633426001,2022-07-22,2.0,76.0,11750,476.0,"Ørestads Boulevard 188, 7. 4, 2300 København S",2300,55.61987977,12.57494312,154.60526315789474
613,10-X00019643426001,2022-10-15,2.0,58.0,11000,569.0,"Richard Mortensens Vej 42, 3. 1, 2300 København S",2300,55.62057061,12.57080827,189.6551724137931
614,10-X00019663426001,2022-10-15,4.0,114.0,14900,392.0,"Else Alfelts Vej 39N, 2300 København S",2300,55.62058134,12.57025787,130.7017543859649
615,113422(1650),2023-09-01,3.0,135.0,16500,367.0,"Fiolstræde 21, 4., 1171 København K",1171,55.68186027,12.5720593,122.22222222222223
616,1770009248177009,2022-09-15,4.0,99.0,16400,497.0,"Teglholmsgade 56, 5. th, 2450 København SV",2450,55.65005917,12.55540819,165.65656565656565
617,1770009250177009,2022-07-25,4.0,107.0,13700,384.0,"Else Alfelts Vej 59, 1. th, 2300 København S",2300,55.61902607,12.57070695,128.0373831775701
618,10-X00019673426001,2022-10-15,3.0,78.0,11800,454.0,"Richard Mortensens Vej 40, 2. 2, 2300 København S",2300,55.62070049,12.57084377,151.28205128205127
619,1770009253177009,2022-10-04,1.0,35.0,7950,681.0,"Poppelstykket 8, 4. 454, 2450 København SV",2450,55.6512869,12.51149568,227.14285714285714
620,1770009256177009,2022-09-01,3.0,94.0,14900,476.0,"Teglholmsgade 76, 3. th, 2450 København SV",2450,55.64992876,12.55462179,158.51063829787233
621,101345_270216,2022-11-01,4.0,108.0,16500,458.0,"Gammel Køge Landevej 22R, 2. th, 2500 Valby",2500,55.65930765,12.51459044,152.77777777777777
622,1770009164177009,2022-12-20,4.0,91.0,15300,504.0,"Halldór Laxness Vej 18, 4. tv, 2300 København S",2300,55.63759825,12.58153146,168.13186813186815
623,1770009263177009,2022-11-22,3.0,83.0,14000,506.0,"Michael Strunges Vej 18, 4. mf, 2300 København S",2300,55.63759825,12.58153146,168.67469879518072
624,1770009265177009,2022-08-02,2.0,72.0,12000,500.0,"Halldór Laxness Vej 18, 4. th, 2300 København S",2300,55.63759825,12.58153146,166.66666666666666
625,1770008817177009,2022-08-10,1.0,31.0,8600,832.0,"Amerikavej 19A, 2. 205, 1756 København V",1756,55.66899705,12.54217717,277.4193548387097
626,1770009276177009,2022-08-18,3.0,88.0,14700,501.0,"Strandlodsvej 11K, 1. th, 2300 København S",2300,55.66645737,12.62099821,167.04545454545453
627,1770009277177009,2022-09-11,1.0,33.0,8600,782.0,"Amerikavej 19C, 2. 227, 1756 København V",1756,55.66899705,12.54217717,260.6060606060606
628,1770009278177009,2022-07-28,1.0,31.0,8600,832.0,"Amerikavej 19A, 3. 305, 1756 København V",1756,55.66899705,12.54217717,277.4193548387097
629,1770009280177009,2023-03-07,4.0,132.0,17250,392.0,"Strandlodsvej 17A, st. tv, 2300 København S",2300,55.66469902,12.62250075,130.6818181818182
630,10-X00019743426001,2022-08-26,2.0,56.0,11100,595.0,"Ørestads Boulevard 49B, 10. 3, 2300 København S",2300,55.63657896,12.58304572,198.21428571428572
631,10-X00019753426001,2022-11-01,2.0,69.0,11000,478.0,"Ørestads Boulevard 49S, 7. 5, 2300 København S",2300,55.63614138,12.58291536,159.42028985507247
632,1770009282177009,2022-10-27,2.0,53.0,11500,651.0,"Halldór Laxness Vej 40, st. tv, 2300 København S",2300,55.63759825,12.58153146,216.9811320754717
633,1770009283177009,2022-08-01,3.0,76.0,13000,513.0,"Halldór Laxness Vej 40, 1. tv, 2300 København S",2300,55.63759825,12.58153146,171.05263157894737
634,1770009285177009,2023-02-06,4.0,114.0,17500,461.0,"Ørestads Boulevard 42C, 4. th, 2300 København S",2300,55.63759825,12.58153146,153.50877192982455
635,1770009284177009,2022-08-01,2.0,55.0,11800,644.0,"Halldór Laxness Vej 42, 2. th, 2300 København S",2300,55.63759825,12.58153146,214.54545454545453
636,1770009287177009,2022-09-13,4.0,117.0,18500,474.0,"Ved Amagerbanen 33D, 2300 København S",2300,55.66565724,12.62705824,158.1196581196581
637,1770009290177009,2022-08-15,2.0,52.0,11200,646.0,"Søndre Fasanvej 90, 4. 408, 2500 Valby",2500,55.66769246,12.51667676,215.3846153846154
638,1770009292177009,2022-08-11,4.0,134.0,28000,627.0,"Teglholmens Østkaj 138, 2450 København SV",2450,55.64977939,12.55636426,208.955223880597
639,1770009294177009,2022-10-12,1.0,29.0,7300,755.0,"Poul Bundgaards Vej 5, st. 10, 2500 Valby",2500,55.65926836,12.51011501,251.72413793103448
640,1770009266177009,2022-12-15,2.0,60.0,12900,645.0,"Ørestads Boulevard 42B, 5. th, 2300 København S",2300,55.63759825,12.58153146,215.0
641,199500004871995004,2022-08-11,4.0,137.0,22000,482.0,"Amager Strandvej 142D, 2. th, 2300 København S",2300,55.65844457,12.63452953,160.5839416058394
642,101353_270216,2022-09-01,4.0,105.0,16600,474.0,"Gammel Køge Landevej 22T, 6. th, 2500 Valby",2500,55.65918556,12.51448311,158.0952380952381
643,101354_270216,2022-11-01,3.0,102.0,14800,435.0,"Gammel Køge Landevej 22Z, 1. th, 2500 Valby",2500,55.65890993,12.51400763,145.09803921568627
644,101355_270216,2022-09-15,3.0,121.0,15800,392.0,"Gammel Køge Landevej 20G, 5. tv, 2500 Valby",2500,55.6602557,12.5147721,130.5785123966942
645,1770009312177009,2022-08-16,3.0,102.0,14300,421.0,"Richard Mortensens Vej 80, 8. th, 2300 København S",2300,55.61775628,12.56884475,140.19607843137254
646,101356_270216,2022-10-01,4.0,114.0,16000,421.0,"Montagehalsvej 6, 1. tv, 2500 Valby",2500,55.65934654,12.51301134,140.35087719298247
647,101357_270216,2022-09-01,4.0,109.0,17400,479.0,"Lergravsvej 40, 1. th, 2300 København S",2300,55.6636208,12.62458755,159.63302752293578
648,11803264,2022-10-15,3.0,105.0,17550,501.0,"Marmorvej 11A, st. TH, 2100 København Ø",2100,55.70434314,12.59395742,167.14285714285714
649,11802658,2022-03-01,4.0,97.0,15950,493.0,"Ved Stigbordene 41, st. TH, 2450 København SV",2450,55.64390243,12.55037063,164.43298969072166
650,11802745,2022-05-01,3.0,96.0,16500,516.0,"Alliancevej 11, 3, tv, st., 2450 København SV",2450,55.6487712,12.55193747,171.875
651,11802901,2022-08-01,4.0,121.0,19750,490.0,"Ved Stigbordene 13, 5. tv., st., 2450 København SV",2450,55.64491238,12.54751702,163.22314049586777
652,11802939,2022-09-01,4.0,109.0,21950,604.0,"Nordre Teglkaj 16, st. TV, 2450 København SV",2450,55.65415949,12.55004768,201.37614678899084
653,11802975,2022-09-01,5.0,166.0,20000,361.0,"Etta Camerons Vej 3, st., 2450 København SV",2450,55.64593516,12.54766396,120.48192771084338
654,11803129,2022-10-01,4.0,112.0,19500,522.0,"Alliancevej 35, 5. tv., st., 2450 København SV",2450,55.6482888,12.55356288,174.10714285714286
655,11803132,2022-09-01,2.0,82.0,12900,472.0,"A.C. Meyers Vænge 140, 2. th. , st., 2450 København SV",2450,55.65144463,12.54126573,157.3170731707317
656,11803137,2022-10-01,3.0,93.0,18000,581.0,"Alliancevej 31, 6. tv. , st., 2450 København SV",2450,55.6482888,12.55356288,193.5483870967742
657,11803153,2022-09-01,3.0,89.0,14500,489.0,"Ved Stigbordene 23, 2. tv. , st., 2450 København SV",2450,55.64491238,12.54751702,162.92134831460675
658,11803168,2022-08-01,5.0,154.0,20950,408.0,"Ved Stigbordene 29, 1. th. , st., 2450 København SV",2450,55.64466862,12.54832141,136.03896103896105
659,11803171,2022-11-01,3.0,89.0,15500,522.0,"Otto Brandenburgs Vej 26, st. th. , st., 2450 København SV",2450,55.64477389,12.5505917,174.1573033707865
660,11803182,2022-10-01,3.0,76.0,13750,543.0,"Otto Brandenburgs Vej 112, st. mf., st., 2450 København SV",2450,55.64410404,12.55103122,180.92105263157896
661,11803274,2022-09-01,2.0,76.0,13400,529.0,"Alliancevej 17, st., 2450 København SV",2450,55.64843342,12.55310278,176.31578947368422
662,1770009327177009,2022-09-26,4.0,90.0,13500,450.0,"Gertrude Steins Vej 30, 1. th, 2300 København S",2300,55.63968386,12.58268348,150.0
663,11803330,2022-10-01,2.0,57.0,13495,710.0,"J. C. Jakobsens Gade 34, 2. dør 2., st., 1799 København V",1799,55.66570829,12.53279914,236.75438596491227
664,11803332,2022-10-01,3.0,78.0,16250,625.0,"Fadet 16, st., 1799 København V",1799,55.66536397,12.53273468,208.33333333333334
665,11803175,2022-11-15,2.0,64.0,12500,586.0,"H.V. Nyholms Vej 17, st. TH, 2000 Frederiksberg",2000,55.67992558,12.51337163,195.3125
666,1770009328177009,2022-08-09,3.0,71.0,12500,528.0,"Halldór Laxness Vej 40, 1. mf, 2300 København S",2300,55.63759825,12.58153146,176.05633802816902
667,101361_270216,2022-11-01,3.0,99.0,16600,503.0,"Lergravsvej 34, 2. tv, 2300 København S",2300,55.66363627,12.62374778,167.67676767676767
668,10-X00019843426001,2022-11-01,2.0,76.0,12150,480.0,"Ørestads Boulevard 192, 7. 2, 2300 København S",2300,55.61967749,12.57486478,159.8684210526316
669,10-X00019853426001,2022-10-15,2.0,59.0,11100,564.0,"Else Alfelts Vej 37, 3. 4, 2300 København S",2300,55.62078032,12.56938804,188.135593220339
670,1770009331177009,2022-08-09,2.0,53.0,11200,634.0,"Halldór Laxness Vej 40, 1. th, 2300 København S",2300,55.63759825,12.58153146,211.32075471698113
671,1770009332177009,2022-11-24,3.0,71.0,13600,575.0,"Halldór Laxness Vej 40, 2. mf, 2300 København S",2300,55.63759825,12.58153146,191.54929577464787
672,11803342,2022-12-01,4.0,123.0,20150,491.0,"Applebys Plads 4, st. th., st., 1411 København K",1411,55.67102688,12.5856469,163.8211382113821
673,1770009355177009,2022-09-11,3.0,83.0,15000,542.0,"Strandlodsvej 11G, 5. th, 2300 København S",2300,55.66645737,12.62099821,180.72289156626505
674,1770009341177009,2022-08-23,3.0,110.0,20900,570.0,"Amerika Plads 30B, 1. 3, 2100 København Ø",2100,55.70000037,12.59439544,190.0
675,1770009366177009,2022-08-15,3.0,101.0,13900,413.0,"Ved Amagerbanen 37C, st., 2300 København S",2300,55.66530682,12.62658402,137.62376237623764
676,1770009367177009,2022-08-15,3.0,88.0,15200,518.0,"Strandlodsvej 11K, 5. th, 2300 København S",2300,55.66645737,12.62099821,172.72727272727272
677,1770009369177009,2022-09-27,2.0,76.0,13700,541.0,"Ved Amagerbanen 21C, 5. tv, 2300 København S",2300,55.66670573,12.62533695,180.26315789473685
678,1770009372177009,2022-09-07,4.0,106.0,15500,439.0,"Richard Mortensens Vej 78D, 6. th, 2300 København S",2300,55.61775628,12.56884475,146.22641509433961
679,1770009375177009,2022-09-01,1.0,29.0,7600,786.0,"Poul Bundgaards Vej 5, 2. 61, 2500 Valby",2500,55.65926836,12.51011501,262.0689655172414
680,1770009376177009,2022-10-12,1.0,29.0,7800,807.0,"Poul Bundgaards Vej 5, 4. 111, 2500 Valby",2500,55.65926836,12.51011501,268.9655172413793
681,1770008006177009,2022-08-11,2.0,56.0,11900,638.0,"Halldór Laxness Vej 25, 1. th, 2300 København S",2300,55.63732693,12.58110163,212.5
682,1770009393177009,2023-01-13,5.0,135.0,18500,411.0,"Robert Jacobsens Vej 24, 6., 2300 København S",2300,55.62195651,12.57283507,137.03703703703704
683,11803344,2022-12-01,3.0,144.0,18950,395.0,"Marmorvej 47, st. TV, 2100 København Ø",2100,55.70397019,12.59603339,131.59722222222223
684,11803343,2022-10-01,4.0,112.0,16200,434.0,"Dieselvej 28, 4. mf. , st., 2450 København SV",2450,55.65093422,12.55477993,144.64285714285714
685,1770008802177009,2022-08-17,2.0,52.0,11100,640.0,"Søndre Fasanvej 90, 3. 308, 2500 Valby",2500,55.66769246,12.51667676,213.46153846153845
686,1770009398177009,2022-10-04,2.0,54.0,11900,661.0,"Halldor Laxness Vej 21, 1. th, 2300 København S",2300,55.63701608,12.58025869,220.37037037037038
687,113722(1650),2022-09-01,3.0,83.0,15500,560.0,"Dronningens Tværgade 40, 2. th, 1302 København K",1302,55.68479189,12.58517793,186.74698795180723
688,1770009400177009,2022-09-15,1.0,30.0,7100,710.0,"Poul Reichhardts Vej 2B, st. 12, 2500 Valby",2500,55.65571596,12.51155621,236.66666666666666
689,17-X00012083532001,2022-11-15,5.0,120.0,14800,370.0,"Midtfløjene 18V, st. 1, 2700 Brønshøj",2700,55.7195034,12.48160376,123.33333333333333
690,17-X00012093532001,2022-11-15,2.0,62.0,9700,469.0,"Midtfløjene 18V, st. 2, 2700 Brønshøj",2700,55.7195034,12.48160376,156.4516129032258
691,17-X00012103532001,2022-11-15,3.0,81.0,10800,400.0,"Midtfløjene 18V, st. 3, 2700 Brønshøj",2700,55.7195034,12.48160376,133.33333333333334
692,17-X00012113532001,2009-11-15,3.0,80.0,10800,405.0,"Midtfløjene 18V, st. 4, 2700 Brønshøj",2700,55.7195034,12.48160376,135.0
693,17-X00012173532001,2022-11-15,5.0,120.0,14900,372.0,"Midtfløjene 18V, 1. 1, 2700 Brønshøj",2700,55.7195034,12.48160376,124.16666666666667
694,17-X00012183532001,2022-11-15,3.0,69.0,10400,452.0,"Midtfløjene 18V, 1. 2, 2700 Brønshøj",2700,55.7195034,12.48160376,150.7246376811594
695,17-X00012193532001,2022-11-15,3.0,84.0,11050,395.0,"Midtfløjene 18V, 1. 3, 2700 Brønshøj",2700,55.7195034,12.48160376,131.54761904761904
696,17-X00012203532001,2022-11-15,3.0,80.0,11000,412.0,"Midtfløjene 18V, 1. 4, 2700 Brønshøj",2700,55.7195034,12.48160376,137.5
697,17-X00012253532001,2022-09-01,5.0,120.0,14950,374.0,"Midtfløjene 18V, 2. 1, 2700 Brønshøj",2700,55.7195034,12.48160376,124.58333333333333
698,1770009357177009,2022-09-08,3.0,89.0,15500,522.0,"Strandlodsvej 27B, 9. th, 2300 København S",2300,55.66645737,12.62099821,174.1573033707865
699,101364_270216,2022-10-01,3.0,101.0,14800,440.0,"Gearhalsvej 6, 1. tv, 2500 Valby",2500,55.6601491,12.51465389,146.53465346534654
700,17-X00012273532001,2022-11-15,3.0,84.0,11150,398.0,"Midtfløjene 18V, 2. 3, 2700 Brønshøj",2700,55.7195034,12.48160376,132.73809523809524
701,17-X00012283532001,2022-11-15,3.0,80.0,11100,416.0,"Midtfløjene 18V, 2. 4, 2700 Brønshøj",2700,55.7195034,12.48160376,138.75
702,17-X00012333532001,2022-11-15,5.0,120.0,15350,384.0,"Midtfløjene 18V, 3. 1, 2700 Brønshøj",2700,55.7195034,12.48160376,127.91666666666667
703,17-X00012343532001,2022-11-15,3.0,69.0,10800,470.0,"Midtfløjene 18V, 3. 2, 2700 Brønshøj",2700,55.7195034,12.48160376,156.52173913043478
704,17-X00012353532001,2022-11-15,3.0,84.0,11450,409.0,"Midtfløjene 18V, 3. 3, 2700 Brønshøj",2700,55.7195034,12.48160376,136.3095238095238
705,17-X00012363532001,2022-11-15,3.0,80.0,11400,428.0,"Midtfløjene 18V, 3. 4, 2700 Brønshøj",2700,55.7195034,12.48160376,142.5
706,11803351,2022-11-01,4.0,107.0,16100,451.0,"Alliancevej 9, 2. th. , st., 2450 København SV",2450,55.6487712,12.55193747,150.46728971962617
707,17-X00012043532001,2022-11-15,3.0,81.0,10800,400.0,"Midtfløjene 18X, st. 2, 2700 Brønshøj",2700,55.71966159,12.48170721,133.33333333333334
708,17-X00012053532001,2022-11-15,3.0,80.0,10800,405.0,"Midtfløjene 18X, st. 1, 2700 Brønshøj",2700,55.71966159,12.48170721,135.0
709,17-X00012063532001,2022-11-15,2.0,62.0,9700,469.0,"Midtfløjene 18X, st. 3, 2700 Brønshøj",2700,55.71966159,12.48170721,156.4516129032258
710,17-X00012073532001,2022-11-15,5.0,120.0,14800,370.0,"Midtfløjene 18X, st. 4, 2700 Brønshøj",2700,55.71966159,12.48170721,123.33333333333333
711,17-X00012123532001,2022-11-15,3.0,84.0,11050,395.0,"Midtfløjene 18X, 1. 2, 2700 Brønshøj",2700,55.71966159,12.48170721,131.54761904761904
712,17-X00012133532001,2022-11-15,3.0,80.0,11000,412.0,"Midtfløjene 18X, 1. 1, 2700 Brønshøj",2700,55.71966159,12.48170721,137.5
713,17-X00012143532001,2022-11-15,3.0,69.0,10400,452.0,"Midtfløjene 18X, 1. 3, 2700 Brønshøj",2700,55.71966159,12.48170721,150.7246376811594
714,17-X00012163532001,2022-11-15,5.0,120.0,14900,372.0,"Midtfløjene 18X, 1. 4, 2700 Brønshøj",2700,55.71966159,12.48170721,124.16666666666667
715,17-X00012223532001,2022-11-15,3.0,80.0,11100,416.0,"Midtfløjene 18X, 2. 1, 2700 Brønshøj",2700,55.71966159,12.48170721,138.75
716,17-X00012233532001,2022-11-15,3.0,69.0,10500,457.0,"Midtfløjene 18X, 2. 3, 2700 Brønshøj",2700,55.71966159,12.48170721,152.17391304347825
717,17-X00012243532001,2022-11-15,5.0,120.0,14950,374.0,"Midtfløjene 18X, 2. 4, 2700 Brønshøj",2700,55.71966159,12.48170721,124.58333333333333
718,17-X00012303532001,2022-11-15,3.0,80.0,11400,428.0,"Midtfløjene 18X, 3. 1, 2700 Brønshøj",2700,55.71966159,12.48170721,142.5
719,17-X00012293532001,2022-11-15,3.0,84.0,11450,409.0,"Midtfløjene 18X, 3. 2, 2700 Brønshøj",2700,55.71966159,12.48170721,136.3095238095238
720,17-X00012373532001,2022-11-15,3.0,69.0,10800,470.0,"Midtfløjene 18X, 3. 3, 2700 Brønshøj",2700,55.71966159,12.48170721,156.52173913043478
721,17-X00012323532001,2022-11-15,5.0,120.0,15350,384.0,"Midtfløjene 18X, 3. 4, 2700 Brønshøj",2700,55.71966159,12.48170721,127.91666666666667
722,KK-012(2521),2022-10-01,2.0,65.0,11166,515.0,"Robert Jacobsens Vej 34, 1. tv, 2300 København S",2300,55.62143713,12.57337096,171.7846153846154
723,10-X00019913426001,2022-10-15,5.0,115.0,15300,399.0,"Richard Mortensens Vej 42, 2. 4, 2300 København S",2300,55.62057061,12.57080827,133.04347826086956
724,1770009422177009,2022-09-07,5.0,105.0,15400,440.0,"Richard Mortensens Vej 54, 1. th, 2300 København S",2300,55.61902607,12.57070695,146.66666666666666
725,1770009424177009,2022-12-06,5.0,133.0,18900,426.0,"Ved Amagerbanen 35B, 1. th, 2300 København S",2300,55.66546337,12.62724058,142.10526315789474
726,1770009425177009,2022-08-22,2.0,57.0,11100,584.0,"Ved Amagerbanen 35C, st., 2300 København S",2300,55.66528045,12.62687365,194.73684210526315
727,1770009427177009,2022-10-27,4.0,117.0,18500,474.0,"Ved Amagerbanen 33B, 2300 København S",2300,55.66546337,12.62724058,158.1196581196581
728,1770009428177009,2022-09-07,1.0,35.0,7850,673.0,"Poppelstykket 8, 2. 243, 2450 København SV",2450,55.65155462,12.51174547,224.28571428571428
729,1770009431177009,2022-11-07,2.0,53.0,11950,676.0,"Gertrude Steins Vej 28, 3. 3, 2300 København S",2300,55.63968386,12.58268348,225.47169811320754
730,1770009432177009,2022-09-12,3.0,93.0,13400,432.0,"Ørestads Boulevard 36, 2. 3, 2300 København S",2300,55.63968386,12.58268348,144.08602150537635
731,1770009444177009,2022-09-22,2.0,57.0,10200,537.0,"Else Alfelts Vej 34B, 1. 2, 2300 København S",2300,55.62182981,12.56801557,178.94736842105263
732,1770009446177009,2022-09-22,4.0,79.0,12700,482.0,"Else Alfelts Vej 34B, 1. 1, 2300 København S",2300,55.62182981,12.56801557,160.7594936708861
733,1770009447177009,2022-08-16,3.0,69.0,11300,491.0,"Else Alfelts Vej 34A, st. 3, 2300 København S",2300,55.62182981,12.56801557,163.768115942029
734,1770009449177009,2022-09-22,3.0,71.0,11800,499.0,"Else Alfelts Vej 34A, 2. 4, 2300 København S",2300,55.62182981,12.56801557,166.19718309859155
735,1770009451177009,2022-08-16,2.0,54.0,10400,578.0,"Else Alfelts Vej 34A, 3. 2, 2300 København S",2300,55.62182981,12.56801557,192.59259259259258
736,1770009453177009,2022-08-16,2.0,49.0,10800,661.0,"Else Alfelts Vej 32B, 1. 3, 2300 København S",2300,55.62182981,12.56801557,220.40816326530611
737,1770009454177009,2022-08-16,3.0,70.0,12100,519.0,"Else Alfelts Vej 32B, 2. 1, 2300 København S",2300,55.62182981,12.56801557,172.85714285714286
738,1770009455177009,2022-08-16,4.0,84.0,13200,471.0,"Else Alfelts Vej 32A, 1. 4, 2300 København S",2300,55.62182981,12.56801557,157.14285714285714
739,1770009456177009,2022-09-22,3.0,69.0,12100,526.0,"Else Alfelts Vej 32A, 2. 1, 2300 København S",2300,55.62182981,12.56801557,175.36231884057972
740,1770009457177009,2022-08-18,4.0,85.0,13300,469.0,"Else Alfelts Vej 32A, 2. 4, 2300 København S",2300,55.62182981,12.56801557,156.47058823529412
741,1770009460177009,2022-09-16,3.0,70.0,12000,514.0,"Else Alfelts Vej 32B, 1. 1, 2300 København S",2300,55.62182981,12.56801557,171.42857142857142
742,1770009461177009,2022-10-25,5.0,123.0,16500,402.0,"Else Alfelts Vej 30H, 2300 København S",2300,55.62182981,12.56801557,134.14634146341464
743,1770009466177009,2022-09-15,1.0,35.0,7850,224.0,"Poppelstykket 6, 2. 224, 2450 København SV",2450,55.6512869,12.51149568,224.28571428571428
744,1770009465177009,2022-08-16,1.0,35.0,7800,223.0,"Poppelstykket 8, 1. 166, 2450 København SV",2450,55.6512869,12.51149568,222.85714285714286
745,1770009463177009,2022-10-04,1.0,35.0,7850,224.0,"Poppelstykket 6, 2. 219, 2450 København SV",2450,55.6512869,12.51149568,224.28571428571428
746,1770009354177009,2022-09-22,2.0,79.0,16500,627.0,"Amerika Plads 26B, 4. 4, 2100 København Ø",2100,55.69976043,12.59428614,208.86075949367088
747,1770009469177009,2022-08-17,5.0,121.0,16500,409.0,"Else Alfelts Vej 30F, 2300 København S",2300,55.62182981,12.56801557,136.36363636363637
748,1770009471177009,2022-09-11,5.0,121.0,16500,409.0,"Else Alfelts Vej 30D, 2300 København S",2300,55.62182981,12.56801557,136.36363636363637
749,1770009472177009,2022-09-11,1.0,35.0,7850,673.0,"Poppelstykket 8, 2. 245, 2450 København SV",2450,55.6512869,12.51149568,224.28571428571428
750,1770009473177009,2022-09-07,2.0,43.0,9500,663.0,"Poppelstykket 8, 1. 139, 2450 København SV",2450,55.6512869,12.51149568,220.93023255813952
751,1770009474177009,2022-08-18,5.0,129.0,18500,430.0,"Ved Amagerbanen 35M, 1. th, 2300 København S",2300,55.66546337,12.62724058,143.4108527131783
752,1770009475177009,2022-08-31,2.0,52.0,11200,646.0,"Søndre Fasanvej 90, 4. 407, 2500 Valby",2500,55.66769246,12.51667676,215.3846153846154
753,10-X00019933426001,2022-10-15,4.0,114.0,14600,384.0,"Else Alfelts Vej 39B, 2300 København S",2300,55.62067596,12.5695473,128.0701754385965
754,1770009479177009,2022-09-08,4.0,96.0,14900,466.0,"Kongelundsvej 374, 1. tv, 2770 Kastrup",2770,55.60937061,12.58403705,155.20833333333334
755,1770009482177009,2022-11-14,1.0,29.0,7700,797.0,"Poul Bundgaards Vej 5, 3. 87, 2500 Valby",2500,55.65926836,12.51011501,265.51724137931035
756,1770009484177009,2022-08-30,1.0,52.0,10200,588.0,"Poul Bundgaards Vej 5, st. 16, 2500 Valby",2500,55.65926836,12.51011501,196.15384615384616
757,1770009072177009,2022-09-07,2.0,62.0,11400,552.0,"Richard Mortensens Vej 58, st. th, 2300 København S",2300,55.61902607,12.57070695,183.8709677419355
758,1770009485177009,2022-08-22,1.0,33.0,8350,506.0,"Dybbølsbro 3, 16. 4, 1577 København V",1577,55.66365479,12.56018228,253.03030303030303
759,1770009486177009,2022-09-05,1.0,33.0,8650,524.0,"Dybbølsbro 3, 12. 8, 1577 København V",1577,55.66365479,12.56018228,262.1212121212121
760,11803350,2022-09-01,3.0,99.0,17300,524.0,"Marmorvej 45 2. th., st., 2100 København Ø",2100,55.7037962,12.59457596,174.74747474747474
761,11803363,2022-12-01,2.0,91.0,15500,511.0,"Marmorvej 21, 3. th., st., 2100 København Ø",2100,55.70380304,12.59537947,170.32967032967034
762,11803364,2022-11-01,4.0,130.0,21400,494.0,"Marmorvej 43, st. TH, 2100 København Ø",2100,55.70436694,12.59627768,164.6153846153846
763,11803268,2022-11-01,3.0,97.0,14350,444.0,"Nordre Teglkaj 46, st. TV, 2450 København SV",2450,55.65404963,12.54967115,147.93814432989691
764,11803353,2022-11-01,3.0,82.0,13650,499.0,"Dieselvej 32, 2. th, st., 2450 København SV",2450,55.65132821,12.55527079,166.46341463414635
765,11803354,2022-11-15,3.0,82.0,13650,499.0,"Dieselvej 34, st. th., st., 2450 København SV",2450,55.65093422,12.55477993,166.46341463414635
766,11803365,2022-12-01,4.0,112.0,15800,423.0,"Nordre Teglkaj 18, st. MF, 2450 København SV",2450,55.6541107,12.55023887,141.07142857142858
767,10-X00019963426001,2022-12-01,4.0,101.0,14700,437.0,"Ørestads Boulevard 49S, 7. 1, 2300 København S",2300,55.63614138,12.58291536,145.54455445544554
768,10-X00019983426001,2022-09-01,4.0,99.0,14600,442.0,"Ørestads Boulevard 49B, 4. 9, 2300 København S",2300,55.63657896,12.58304572,147.4747474747475
769,11803374,2022-10-12,2.0,78.0,13750,529.0,"Alliancevej 15, 3. tv., st., 2450 København SV",2450,55.6482888,12.55356288,176.28205128205127
770,11803360,2022-12-01,3.0,113.0,14600,388.0,"Alliancevej 31, 1. tv., st., 2450 København SV",2450,55.6482888,12.55356288,129.20353982300884
771,11803375,2022-11-01,4.0,122.0,16950,417.0,"Alliancevej 27, 4. tv., st., 2450 København SV",2450,55.6482888,12.55356288,138.9344262295082
