,id,rooms,area,rent,latitude,longitude,rent_norm
457,5239434,2,60,11800,55.634942,12.579119,196.66666666666666
458,5239401,2,61,11800,55.637897,12.580714,193.44262295081967
459,5242793,4,101,15100,55.677018,12.435548,149.5049504950495
460,5242792,4,101,14975,55.677018,12.435548,148.26732673267327
461,5242822,3,97,14500,55.619409,12.567984,149.48453608247422
462,5252870,4,93,12900,55.711542,12.480989,138.70967741935485
463,5242849,2,83,12800,55.682748,12.455784,154.21686746987953
464,5243757,2,115,25400,55.678158,12.581217,220.8695652173913
465,5237518,4,104,18145,55.65273,12.545434,174.47115384615384
466,5239352,3,65,13500,55.637921,12.581371,207.69230769230768
467,5239406,2,67,12400,55.637843,12.580475,185.07462686567163
468,5065032,5,128,19733,55.678026,12.494112,154.1640625
469,5239414,2,64,11700,55.638117,12.580798,182.8125
470,5238109,2,62,11200,55.676449,12.436417,180.6451612903226
471,5211318,5,112,16100,55.616521,12.566203,143.75
472,5262440,3,85,14000,55.660255,12.512381,164.7058823529412
473,5239335,4,95,17000,55.634942,12.579119,178.94736842105263
474,5235747,2,107,18500,55.678756,12.590644,172.89719626168224
475,5237520,3,92,15245,55.65243,12.545442,165.70652173913044
476,5252875,3,71,11950,55.711095,12.47929,168.30985915492957
477,5239376,2,60,11900,55.637755,12.580868,198.33333333333334
478,4856505,2,111,16409,55.684835,12.501109,147.82882882882882
479,5244091,2,130,18500,55.683833,12.587061,142.30769230769232
480,5242859,3,93,15200,55.682748,12.455784,163.44086021505376
482,5239348,3,77,13300,55.638001,12.581605,172.72727272727272
483,5158632,4,165,35000,55.679257,12.589305,212.12121212121212
484,5015671,1,43,10000,55.616521,12.566203,232.5581395348837
485,5239400,2,67,11900,55.637843,12.580475,177.61194029850745
486,5175913,3,125,22000,55.672345,12.552277,176.0
487,5111296,2,73,11775,55.61985,12.574296,161.3013698630137
488,4956109,2,64,10450,55.617418,12.566349,163.28125
489,5243717,2,76,12450,55.682748,12.455784,163.81578947368422
490,5025930,4,120,16575,55.63393,12.597071,138.125
491,5239923,4,113,17000,55.638001,12.581605,150.44247787610618
492,5251669,3,123,17500,55.658423,12.51391,142.27642276422765
493,5239403,2,61,11700,55.637897,12.580714,191.80327868852459
494,5246717,6,155,20500,55.682748,12.455784,132.25806451612902
495,5079059,4,142,24850,55.68439,12.571234,175.0
496,5239393,3,95,14400,55.637664,12.580775,151.57894736842104
497,5239404,2,60,12200,55.637997,12.580752,203.33333333333334
498,5072939,3,108,18750,55.676448,12.569685,173.61111111111111
499,5240218,2,79,13400,55.638175,12.581597,169.62025316455697
500,2694681,2,69,12500,55.711711,12.563395,181.15942028985506
501,5239435,2,60,12200,55.634942,12.579119,203.33333333333334
502,5239363,2,59,11800,55.637921,12.581371,200.0
503,5112337,3,98,17300,55.679568,12.574248,176.53061224489795
504,5176356,3,69,14000,55.663553,12.591,202.8985507246377
505,5251681,1,93,14500,55.620262,12.571017,155.91397849462365
506,5240226,4,118,16700,55.638175,12.581597,141.52542372881356
507,5239378,2,52,11800,55.637921,12.581371,226.92307692307693
508,5238584,3,87,13100,55.682748,12.455784,150.57471264367817
509,4962750,5,114,15900,55.619459,12.572437,139.47368421052633
510,4968631,5,211,29935,55.73531,12.574357,141.87203791469193
511,5248612,1,38,6900,55.703754,12.537448,181.57894736842104
512,5242843,3,97,13600,55.682748,12.455784,140.20618556701032
513,5252895,2,68,11900,55.637897,12.580714,175.0
514,5238459,1,35,8250,55.688441,12.491476,235.71428571428572
515,5239341,4,140,17900,55.638175,12.581597,127.85714285714286
516,5211178,2,59,12100,55.640331,12.582975,205.08474576271186
517,5079407,3,95,16950,55.651292,12.542151,178.42105263157896
518,5238106,2,65,11150,55.676449,12.436417,171.53846153846155
519,5177865,1,51,8250,55.649554,12.551497,161.76470588235293
520,5242838,3,90,13200,55.682748,12.455784,146.66666666666666
521,5239398,4,105,16700,55.637843,12.580475,159.04761904761904
522,5242842,3,97,13900,55.682748,12.455784,143.29896907216494
523,5190916,2,91,13484,55.649051,12.535273,148.17582417582418
524,5121217,3,110,17500,55.697898,12.493852,159.0909090909091
525,5258835,4,97,13300,55.727318,12.474743,137.11340206185568
526,5248614,1,37,6900,55.703754,12.537448,186.48648648648648
527,5252180,2,60,11950,55.635287,12.578356,199.16666666666666
528,5243013,2,63,13400,55.618372,12.573111,212.6984126984127
529,5157939,3,90,14200,55.653873,12.503641,157.77777777777777
530,5189148,4,118,15495,55.676193,12.471977,131.3135593220339
531,5185817,1,44,9454,55.679425,12.551437,214.86363636363637
532,5227237,3,134,23500,55.680604,12.534308,175.37313432835822
533,5015492,4,213,34613,55.682729,12.592367,162.50234741784038
534,5243766,2,67,12500,55.646033,12.547263,186.56716417910448
535,5239337,4,95,17100,55.634942,12.579119,180.0
536,5242837,3,90,13300,55.682748,12.455784,147.77777777777777
537,4999339,2,104,15000,55.679533,12.6031,144.23076923076923
538,5259409,3,89,14950,55.632257,12.577481,167.97752808988764
539,5126171,1,32,6350,55.72722,12.47929,198.4375
540,5083778,4,194,26152,55.680223,12.578604,134.8041237113402
541,5240222,3,96,14100,55.638175,12.581597,146.875
542,5072234,4,106,14861,55.61781,12.572924,140.19811320754718
543,4977133,2,64,11250,55.617418,12.566349,175.78125
544,5239354,3,65,13300,55.637841,12.58114,204.6153846153846
545,5079393,5,166,29050,55.684456,12.551164,175.0
546,5258837,4,129,16100,55.677018,12.435548,124.8062015503876
547,5121277,4,97,15572,55.660841,12.50309,160.53608247422682
548,5175121,4,104,14200,55.671176,12.472884,136.53846153846155
549,5189006,2,168,24000,55.665249,12.599428,142.85714285714286
550,5175003,3,119,18700,55.683877,12.504041,157.14285714285714
551,5239396,3,91,14800,55.637843,12.580475,162.63736263736263
552,5239402,3,70,13700,55.637997,12.580752,195.71428571428572
553,5239419,2,64,12500,55.638117,12.580798,195.3125
554,5194824,2,59,11250,55.636709,12.582897,190.67796610169492
555,5239391,3,91,14300,55.637843,12.580475,157.14285714285714
556,5088229,2,52,11400,55.637841,12.58114,219.23076923076923
557,5239380,3,78,13800,55.637749,12.581051,176.92307692307693
558,5239436,2,52,12000,55.637841,12.58114,230.76923076923077
559,5239411,3,74,13800,55.638117,12.580798,186.48648648648648
560,5058048,3,107,20800,55.671843,12.572796,194.39252336448598
561,5092265,4,93,13700,55.711542,12.480989,147.31182795698925
562,5239429,3,76,14700,55.638325,12.58099,193.42105263157896
563,5239387,4,109,16300,55.637664,12.580775,149.54128440366972
564,5080310,4,132,24400,55.648474,12.552865,184.84848484848484
565,5194796,1,23,7150,55.68671,12.503927,310.8695652173913
566,4956184,1,50,10000,55.668393,12.612989,200.0
567,5240231,3,96,14500,55.638175,12.581597,151.04166666666666
568,5167379,5,93,14535,55.705339,12.501393,156.29032258064515
569,5175894,1,31,6250,55.727285,12.479933,201.61290322580646
570,5239382,2,68,12200,55.637755,12.580868,179.41176470588235
571,5262443,1,23,7050,55.68671,12.503927,306.5217391304348
572,5265209,3,155,23500,55.675314,12.568886,151.61290322580646
573,5239373,4,85,15700,55.637841,12.58114,184.7058823529412
574,5239340,3,96,14200,55.638175,12.581597,147.91666666666666
575,5239374,3,65,13200,55.637841,12.58114,203.07692307692307
576,5194168,1,60,11700,55.668745,12.613605,195.0
577,5239368,3,65,13200,55.637921,12.581371,203.07692307692307
578,5239334,2,66,12400,55.638237,12.581356,187.87878787878788
579,5239372,2,52,11900,55.637921,12.581371,228.84615384615384
580,5239375,2,52,12200,55.637841,12.58114,234.6153846153846
581,5239405,3,70,14100,55.637997,12.580752,201.42857142857142
582,5239369,3,69,13200,55.637921,12.581371,191.30434782608697
583,5239379,3,78,13700,55.637749,12.581051,175.64102564102564
584,5239355,3,69,13400,55.637841,12.58114,194.20289855072463
585,5239364,2,52,11900,55.637841,12.58114,228.84615384615384
586,5239361,3,78,14000,55.637749,12.581051,179.48717948717947
587,5205910,4,118,18700,55.649294,12.553301,158.47457627118644
588,5208359,1,30,8700,55.663553,12.591,290.0
589,5252879,3,80,12100,55.711095,12.47929,151.25
590,5252182,2,56,11900,55.636125,12.581213,212.5
591,5202618,3,108,14900,55.632422,12.576245,137.96296296296296
592,5217947,4,127,19400,55.653492,12.567663,152.75590551181102
593,5240224,4,140,18100,55.638175,12.581597,129.28571428571428
594,5242935,3,89,13350,55.676419,12.436414,150.0
595,5240229,4,113,17400,55.638001,12.581605,153.98230088495575
596,5239358,3,69,13600,55.637841,12.58114,197.1014492753623
597,5003286,1,43,9192,55.679425,12.551437,213.7674418604651
598,4944338,8,288,27500,55.672313,12.575524,95.48611111111111
599,5246719,3,99,13600,55.682748,12.455784,137.37373737373738
600,5087553,2,62,10950,55.676449,12.436417,176.61290322580646
601,3379418,3,142,17875,55.688955,12.449246,125.88028169014085
602,5079401,3,95,17400,55.704161,12.59677,183.1578947368421
603,5258687,1,32,7500,55.665096,12.456153,234.375
604,5127689,3,93,12900,55.626185,12.576225,138.70967741935485
605,5113960,3,76,11800,55.682203,12.454611,155.26315789473685
606,5023174,4,103,13737,55.676421,12.436609,133.36893203883494
607,5239349,3,69,13300,55.637841,12.58114,192.7536231884058
608,5243718,2,84,12400,55.683006,12.456226,147.61904761904762
609,5246699,3,97,13700,55.683006,12.456226,141.23711340206185
610,5261849,2,95,16000,55.721972,12.579869,168.42105263157896
611,5112326,1,39,8510,55.679425,12.551437,218.2051282051282
612,5239920,2,57,11800,55.638315,12.581096,207.01754385964912
613,5246729,4,112,14900,55.682748,12.455784,133.03571428571428
614,5180436,2,158,25000,55.679785,12.603425,158.22784810126583
615,5273092,3,79,11900,55.711542,12.480989,150.63291139240508
616,5176242,1,38,9300,55.660626,12.613696,244.73684210526315
617,5189612,3,70,13250,55.619128,12.568626,189.28571428571428
618,5239481,3,93,15438,55.646465,12.551933,166.0
619,5086662,2,107,17500,55.671337,12.564363,163.55140186915887
620,5251771,3,108,17500,55.632257,12.577481,162.03703703703704
621,5117192,3,167,32000,55.686293,12.591646,191.61676646706587
622,5240219,4,107,15900,55.638175,12.581597,148.5981308411215
623,5045578,3,77,14150,55.621329,12.568791,183.76623376623377
624,5239339,2,57,11800,55.638307,12.581241,207.01754385964912
625,5248584,1,37,6900,55.703754,12.537448,186.48648648648648
626,5239359,3,69,13300,55.637921,12.581371,192.7536231884058
627,5239916,4,140,18600,55.638175,12.581597,132.85714285714286
628,5233492,4,113,16900,55.653134,12.548116,149.55752212389382
629,5143965,3,175,21000,55.702201,12.585425,120.0
630,5022408,2,110,19000,55.73363,12.574908,172.72727272727272
631,5239929,4,118,16500,55.638175,12.581597,139.83050847457628
632,5240223,3,100,15200,55.638175,12.581597,152.0
633,5113442,2,62,10050,55.676449,12.436417,162.09677419354838
634,5211179,2,59,12200,55.640331,12.582975,206.77966101694915
635,5247639,4,114,15600,55.652309,12.556465,136.8421052631579
636,5183555,3,108,17565,55.677779,12.57341,162.63888888888889
637,5179268,2,105,17087,55.712537,12.564038,162.73333333333332
638,5243752,3,84,13600,55.616671,12.565964,161.9047619047619
639,5080335,3,96,17700,55.704347,12.593984,184.375
640,5244176,3,80,14500,55.663031,12.626929,181.25
641,5195417,3,69,13650,55.664898,12.611405,197.82608695652175
642,5239351,3,69,13200,55.637841,12.58114,191.30434782608697
643,5208331,1,47,10000,55.61687,12.566039,212.7659574468085
644,5183553,4,177,26560,55.677779,12.57341,150.05649717514123
645,5239418,3,70,13600,55.638214,12.58092,194.28571428571428
646,5195414,4,114,15800,55.652309,12.556465,138.59649122807016
647,5239483,3,92,15640,55.646465,12.551933,170.0
648,5244126,2,98,16000,55.650254,12.554918,163.26530612244898
649,5158556,2,114,15470,55.634562,12.582097,135.7017543859649
650,5246722,3,101,13650,55.682748,12.455784,135.14851485148515
651,5262424,4,102,14450,55.727318,12.474743,141.66666666666666
652,5092241,4,93,14150,55.711801,12.480088,152.1505376344086
653,5080388,3,103,22500,55.675466,12.593536,218.44660194174756
654,5179150,1,38,9300,55.660626,12.613696,244.73684210526315
655,5153010,2,91,17500,55.671843,12.572796,192.30769230769232
656,4953604,2,62,11100,55.676449,12.436417,179.03225806451613
657,5206500,3,92,15640,55.646565,12.552006,170.0
658,5246704,2,76,12350,55.682748,12.455784,162.5
659,5083072,4,134,20150,55.653492,12.567663,150.37313432835822
660,4816585,3,83,12600,55.67685,12.43622,151.80722891566265
661,5260083,2,98,15400,55.658929,12.512664,157.14285714285714
662,5205557,4,118,18700,55.649294,12.553301,158.47457627118644
663,4821327,3,179,23895,55.683237,12.573066,133.49162011173183
664,5239413,3,74,14300,55.638117,12.580798,193.24324324324326
665,5174258,3,73,12400,55.727596,12.479145,169.86301369863014
666,5239371,2,52,11800,55.637841,12.58114,226.92307692307693
667,5247640,3,92,13300,55.651584,12.555794,144.56521739130434
668,5243029,4,101,15100,55.677077,12.434502,149.5049504950495
669,5239423,3,70,14400,55.638214,12.58092,205.71428571428572
670,5175037,4,115,15195,55.697956,12.505872,132.1304347826087
671,5158557,4,165,35000,55.679238,12.589206,212.12121212121212
672,4991229,4,250,35800,55.709615,12.57847,143.2
673,5239386,2,68,12500,55.637755,12.580868,183.8235294117647
674,5009489,2,149,28000,55.657744,12.567416,187.91946308724832
675,5150827,4,118,17900,55.644235,12.549001,151.6949152542373
676,4956216,3,108,13400,55.738722,12.488817,124.07407407407408
677,4856757,3,110,14899,55.738156,12.506994,135.44545454545454
678,5252854,3,102,17425,55.64788,12.552908,170.83333333333334
679,5126129,1,30,8409,55.645948,12.63612,280.3
680,5175448,3,98,14100,55.654178,12.549055,143.87755102040816
681,4956099,2,64,10550,55.617418,12.566349,164.84375
682,5194155,3,99,16500,55.656178,12.552475,166.66666666666666
683,5246786,2,77,12100,55.61921,12.57246,157.14285714285714
684,5239486,3,105,14300,55.677077,12.434502,136.1904761904762
685,5183554,3,121,20200,55.67783,12.573206,166.94214876033058
686,5272893,4,88,14950,55.645205,12.550519,169.88636363636363
687,5106550,4,95,15700,55.648996,12.552234,165.26315789473685
688,5183551,3,121,20300,55.67783,12.573206,167.76859504132233
689,5272804,1,44,9000,55.667881,12.516962,204.54545454545453
690,4953606,3,80,12350,55.676449,12.436417,154.375
691,5247706,3,85,13300,55.676449,12.436417,156.47058823529412
692,5272681,3,81,13600,55.609727,12.583102,167.90123456790124
693,4932992,2,72,12475,55.620139,12.571179,173.26388888888889
694,5272627,2,66,12200,55.637664,12.580775,184.84848484848484
695,5088658,1,32,7471,55.705502,12.527119,233.46875
696,5272657,3,95,14600,55.70743,12.553607,153.68421052631578
697,5239416,2,64,12200,55.638117,12.580798,190.625
698,4856541,4,100,14272,55.626185,12.576225,142.72
699,5060531,2,81,18500,55.667456,12.531951,228.39506172839506
700,5046452,3,69,13200,55.650043,12.53649,191.30434782608697
701,5272652,3,97,14200,55.619392,12.568249,146.39175257731958
702,5179136,4,136,18900,55.653989,12.504537,138.97058823529412
703,5216779,4,112,16195,55.63393,12.597071,144.59821428571428
704,5272695,2,69,13200,55.637921,12.581371,191.30434782608697
705,5272678,2,83,13500,55.659682,12.513208,162.65060240963857
706,5054952,1,47,8916,55.701219,12.535712,189.70212765957447
707,5239357,2,52,12200,55.637921,12.581371,234.6153846153846
708,5272692,3,75,13400,55.635913,12.579078,178.66666666666666
709,5272660,4,94,13900,55.711801,12.480088,147.87234042553192
710,5272721,2,54,12400,55.636724,12.580009,229.62962962962962
711,5243763,5,106,16300,55.619454,12.57111,153.77358490566039
712,5148240,2,66,11500,55.688955,12.449246,174.24242424242425
713,5243764,4,104,17500,55.645488,12.545785,168.26923076923077
714,5272658,4,103,14000,55.71062,12.483975,135.92233009708738
715,5263111,2,69,12000,55.656354,12.502907,173.91304347826087
716,5272653,4,91,14300,55.639433,12.581914,157.14285714285714
717,5116574,2,156,38500,55.671275,12.588102,246.7948717948718
718,5252404,4,103,15400,55.61897,12.567802,149.51456310679612
720,5046515,3,114,14800,55.7177,12.487823,129.82456140350877
721,5248150,2,78,12300,55.617801,12.566495,157.69230769230768
722,5262487,1,35,8200,55.652155,12.549234,234.28571428571428
723,5269023,1,28,8500,55.663553,12.591,303.57142857142856
724,5246200,2,58,11900,55.639915,12.582965,205.17241379310346
725,5239415,2,64,11800,55.638117,12.580798,184.375
726,5263650,3,71,13500,55.650043,12.53649,190.14084507042253
727,5211399,3,104,14900,55.625388,12.57149,143.26923076923077
728,5046499,4,104,16000,55.648323,12.538355,153.84615384615384
729,5185777,4,114,16995,55.633488,12.597323,149.07894736842104
730,5162488,3,113,14300,55.640331,12.582975,126.54867256637168
731,5190915,3,96,15084,55.649051,12.535273,157.125
732,5249493,2,64,11950,55.636178,12.580926,186.71875
733,5246728,3,87,13200,55.682748,12.455784,151.72413793103448
734,5207852,3,72,11950,55.711095,12.47929,165.97222222222223
735,5246730,3,86,13200,55.682748,12.455784,153.48837209302326
736,5117279,2,71,11595,55.697808,12.505049,163.30985915492957
737,5246727,3,87,13100,55.682748,12.455784,150.57471264367817
738,5059088,4,93,14900,55.619468,12.572515,160.21505376344086
739,5239487,2,79,13825,55.676739,12.434732,175.0
740,5252852,4,104,17525,55.648154,12.552848,168.5096153846154
741,5239491,2,73,11525,55.676946,12.434875,157.87671232876713
742,5252909,4,125,17300,55.656497,12.552595,138.4
743,5246718,2,83,12700,55.682748,12.455784,153.0120481927711
744,5246723,4,103,14750,55.682748,12.455784,143.20388349514562
745,5246726,3,87,13200,55.682748,12.455784,151.72413793103448
746,5252440,1,43,10100,55.616521,12.566203,234.88372093023256
747,5238108,3,85,13100,55.676449,12.436417,154.11764705882354
748,5074400,4,100,13763,55.626185,12.576225,137.63
749,5246698,2,71,11950,55.682748,12.455784,168.30985915492957
750,5216834,4,111,16835,55.676169,12.436299,151.66666666666666
751,4916881,3,91,14500,55.656178,12.552475,159.34065934065933
752,5261734,3,71,11950,55.71046,12.484442,168.30985915492957
753,4643438,3,100,17850,55.719692,12.577119,178.5
754,5054946,1,52,9436,55.701219,12.535712,181.46153846153845
755,4837642,3,192,65000,55.657782,12.56212,338.5416666666667
756,4956079,3,80,13350,55.617418,12.566349,166.875
757,5249750,4,151,29500,55.684243,12.567298,195.36423841059602
758,5155267,3,66,13300,55.618372,12.573111,201.5151515151515
759,5248010,1,37,6900,55.703754,12.537448,186.48648648648648
760,5117366,4,132,14781,55.606643,12.592681,111.97727272727273
761,5092258,4,88,14150,55.711542,12.480989,160.79545454545453
762,5091482,3,153,19000,55.611146,12.585691,124.18300653594771
763,5190928,4,104,15000,55.61897,12.567802,144.23076923076923
764,5246721,2,83,12500,55.682748,12.455784,150.6024096385542
765,5196237,3,81,13500,55.677018,12.435548,166.66666666666666
766,5195415,4,114,15400,55.652309,12.556465,135.08771929824562
767,5078148,1,35,8250,55.688441,12.491476,235.71428571428572
768,5266754,2,158,28000,55.684947,12.590202,177.21518987341773
769,5126126,1,28,8002,55.645948,12.63612,285.7857142857143
770,5087580,3,104,14350,55.671176,12.472884,137.98076923076923
771,5244078,1,32,7700,55.665096,12.456153,240.625
772,5064391,2,56,11100,55.636709,12.582897,198.21428571428572
773,5216548,2,55,10500,55.705114,12.435315,190.9090909090909
774,5259411,3,97,15611,55.646015,12.552361,160.93814432989691
775,4599706,3,153,30000,55.684508,12.589259,196.07843137254903
776,5221419,4,103,14950,55.619409,12.567984,145.14563106796118
777,4857024,2,80,14035,55.660679,12.629926,175.4375
778,5034619,4,131,16000,55.635112,12.582962,122.13740458015268
779,5074395,3,126,16000,55.663491,12.601004,126.98412698412699
780,5058138,4,106,14100,55.682334,12.455547,133.0188679245283
781,5251668,1,108,16400,55.658423,12.51391,151.85185185185185
782,5272076,4,93,12900,55.711542,12.480989,138.70967741935485
783,5271977,2,66,12200,55.619439,12.569174,184.84848484848484
784,5272049,4,90,14200,55.639674,12.582732,157.77777777777777
785,5238110,2,85,13300,55.676449,12.436417,156.47058823529412
786,5211177,4,116,16000,55.640331,12.582975,137.93103448275863
787,5162490,4,101,15350,55.618467,12.56674,151.98019801980197
788,5272031,3,94,15500,55.664612,12.622703,164.89361702127658
789,5272050,4,107,13900,55.711542,12.480989,129.90654205607476
790,5208358,3,86,15900,55.663553,12.591,184.88372093023256
791,5271998,3,77,12000,55.71046,12.484442,155.84415584415584
792,5272075,4,93,13750,55.711542,12.480989,147.8494623655914
793,5272066,2,79,13000,55.638175,12.581597,164.55696202531647
794,5272105,2,60,12200,55.634942,12.579119,203.33333333333334
795,5239412,3,74,14200,55.638117,12.580798,191.8918918918919
796,5272266,1,85,13900,55.659334,12.513719,163.52941176470588
797,5148688,1,105,13500,55.666606,12.617354,128.57142857142858
798,5111241,2,43,11100,55.705286,12.543816,258.13953488372096
799,5272057,4,92,13850,55.711801,12.480088,150.54347826086956
800,5252927,4,138,21350,55.61897,12.567802,154.71014492753622
801,5263091,1,68,11024,55.646606,12.636577,162.11764705882354
802,4764511,5,169,17200,55.636801,12.618641,101.77514792899409
803,5158631,6,195,35000,55.682541,12.585982,179.48717948717947
804,5164147,4,113,15800,55.654178,12.549055,139.8230088495575
805,5121301,3,65,14032,55.663095,12.593584,215.87692307692308
806,4871079,4,120,15898,55.676419,12.436414,132.48333333333332
807,5111169,3,88,14300,55.652591,12.520118,162.5
808,5271989,3,72,12000,55.71046,12.484442,166.66666666666666
809,5083112,2,63,13132,55.649051,12.535273,208.44444444444446
810,5267192,2,43,9900,55.665096,12.456153,230.2325581395349
811,5194095,2,48,11100,55.705378,12.543452,231.25
812,5248582,1,44,7300,55.703754,12.537448,165.9090909090909
813,5246671,2,56,13000,55.653284,12.519206,232.14285714285714
814,5170590,5,139,18995,55.676193,12.471977,136.6546762589928
815,5128798,4,97,14150,55.711801,12.480088,145.8762886597938
816,5252850,4,104,16875,55.648154,12.552848,162.2596153846154
817,5246706,3,90,13550,55.682748,12.455784,150.55555555555554
818,5158080,3,98,18100,55.703763,12.595577,184.69387755102042
819,5086165,3,183,29500,55.70772,12.577034,161.20218579234972
820,5211394,4,103,14450,55.671176,12.472884,140.29126213592232
821,4939496,2,73,12630,55.61781,12.572924,173.013698630137
822,3647161,4,97,14600,55.688955,12.449246,150.51546391752578
823,4856926,3,90,13778,55.726121,12.478513,153.0888888888889
824,5248595,1,37,6900,55.703754,12.537448,186.48648648648648
825,5107666,4,90,15900,55.644186,12.551306,176.66666666666666
826,5037873,1,48,10700,55.668717,12.61303,222.91666666666666
827,5252853,4,103,17850,55.648067,12.552553,173.3009708737864
828,5247996,1,46,7600,55.703754,12.537448,165.2173913043478
829,5205899,3,86,14000,55.619978,12.568789,162.7906976744186
830,5111386,3,88,14300,55.652591,12.520118,162.5
831,5248013,1,38,7100,55.703754,12.537448,186.8421052631579
832,5266790,4,105,13287,55.676177,12.436038,126.54285714285714
833,5184625,3,108,16300,55.659761,12.515062,150.92592592592592
834,5092263,4,88,13850,55.711542,12.480989,157.38636363636363
835,5126178,1,32,6350,55.72722,12.47929,198.4375
836,5248020,1,37,7100,55.703754,12.537448,191.8918918918919
837,5208356,1,28,12500,55.663553,12.591,446.42857142857144
838,5145322,2,141,30000,55.677205,12.596539,212.7659574468085
839,5111380,5,133,18700,55.618004,12.566581,140.6015037593985
840,5121806,3,104,16450,55.663616,12.624077,158.17307692307693
841,4984334,2,63,11560,55.68408,12.465177,183.4920634920635
842,5246404,4,106,14600,55.631852,12.574902,137.73584905660377
843,5179159,3,91,15825,55.647958,12.553217,173.9010989010989
844,5194812,4,100,17200,55.637796,12.581832,172.0
845,5116713,4,106,14100,55.682195,12.455194,133.0188679245283
846,5212706,3,107,16300,55.643764,12.55075,152.33644859813083
847,5112311,3,105,14200,55.656227,12.550561,135.23809523809524
848,5079404,3,102,18200,55.703844,12.594553,178.4313725490196
849,5091566,2,71,12700,55.61974,12.57187,178.8732394366197
850,4856619,2,83,12426,55.726121,12.478513,149.710843373494
851,5126127,1,28,7927,55.645948,12.63612,283.10714285714283
852,5083115,2,81,14377,55.658919,12.560176,177.49382716049382
853,4979400,3,76,13600,55.638315,12.581096,178.94736842105263
854,4562397,3,140,34000,55.657603,12.568007,242.85714285714286
855,5253294,3,93,16220,55.646465,12.551933,174.40860215053763
856,4991843,1,48,10381,55.679425,12.551437,216.27083333333334
857,5160105,3,92,13500,55.677018,12.435548,146.7391304347826
858,5248018,1,37,7100,55.703754,12.537448,191.8918918918919
859,5113434,6,139,16900,55.683682,12.458612,121.58273381294964
860,5104619,2,63,11050,55.671176,12.472884,175.3968253968254
861,5248004,1,37,6900,55.703754,12.537448,186.48648648648648
863,5262434,1,37,8304,55.68841,12.528072,224.43243243243242
864,5059558,2,59,11300,55.636709,12.582897,191.52542372881356
865,5179383,5,134,18000,55.619128,12.568626,134.32835820895522
866,5247362,1,37,7100,55.703754,12.537448,191.8918918918919
867,5248009,1,46,7600,55.703754,12.537448,165.2173913043478
868,5247643,3,92,13100,55.652309,12.556465,142.3913043478261
869,5061338,4,111,16175,55.633488,12.597323,145.72072072072072
870,5106532,4,96,13650,55.638359,12.58366,142.1875
871,5262427,1,45,8800,55.649554,12.551497,195.55555555555554
872,5258840,3,105,14300,55.677018,12.435548,136.1904761904762
873,5239489,3,93,13500,55.676946,12.434875,145.16129032258064
874,5008834,4,101,13850,55.618121,12.567602,137.12871287128712
875,5258839,2,79,13825,55.677018,12.435548,175.0
876,5272847,1,33,7400,55.65573,12.511585,224.24242424242425
877,5126151,2,44,9600,55.665096,12.456153,218.1818181818182
878,5054947,1,43,8385,55.701219,12.535712,195.0
879,5262446,1,41,6200,55.707601,12.531026,151.21951219512195
880,5262445,1,41,6200,55.707601,12.531026,151.21951219512195
881,5056187,2,107,20800,55.672092,12.573063,194.39252336448598
882,5136230,2,129,22500,55.697508,12.59359,174.41860465116278
883,5079384,4,128,17900,55.64488,12.550609,139.84375
884,5111784,3,136,19995,55.690277,12.46194,147.02205882352942
885,5092233,5,110,15900,55.711801,12.480088,144.54545454545453
886,5112360,4,106,14922,55.725926,12.479092,140.77358490566039
887,5148197,1,28,8139,55.645948,12.63612,290.67857142857144
888,5248761,2,63,12800,55.62027,12.573462,203.17460317460316
889,5244097,4,95,13750,55.638359,12.58366,144.73684210526315
890,5192970,4,104,16300,55.61897,12.567802,156.73076923076923
891,5247641,3,90,13200,55.65191,12.556472,146.66666666666666
892,5092244,4,92,14100,55.711801,12.480088,153.2608695652174
893,5103325,4,93,13750,55.675954,12.434568,147.8494623655914
894,5088656,1,32,7334,55.705502,12.527119,229.1875
895,5247642,3,90,13200,55.652117,12.55593,146.66666666666666
896,4953594,2,62,11000,55.676449,12.436417,177.41935483870967
897,5192976,3,97,14200,55.619409,12.567984,146.39175257731958
898,2116616,3,119,14950,55.620511,12.573563,125.63025210084034
899,5189674,4,116,19779,55.649051,12.535273,170.50862068965517
900,5268509,2,111,19700,55.671843,12.572796,177.47747747747746
901,5108464,2,83,12000,55.67685,12.43622,144.57831325301206
902,5117304,5,122,25000,55.741758,12.578883,204.91803278688525
903,4953540,4,103,14250,55.671176,12.472884,138.3495145631068
904,5023162,4,108,14511,55.676413,12.437081,134.36111111111111
905,4956115,2,63,10750,55.617418,12.566349,170.63492063492063
906,5079416,2,68,11400,55.682562,12.456123,167.64705882352942
907,5015734,1,46,10000,55.616959,12.566361,217.3913043478261
908,4956112,3,80,13050,55.617418,12.566349,163.125
909,5056188,4,134,20100,55.653492,12.567663,150.0
910,4961465,1,49,10000,55.668745,12.613605,204.08163265306123
911,4956076,2,64,10750,55.617418,12.566349,167.96875
912,5062067,4,102,16800,55.649175,12.553826,164.7058823529412
913,5158558,4,95,16500,55.650785,12.554887,173.68421052631578
914,5143985,3,92,14000,55.655089,12.547842,152.17391304347825
915,5070395,4,118,17200,55.644123,12.549448,145.76271186440678
916,5130197,3,113,14750,55.640331,12.582975,130.53097345132744
917,5192978,5,111,16200,55.61897,12.567802,145.94594594594594
